Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
3350	-13156.7	-13087.3	-69.3864	0.273271	0.385754	0.0215187	0.436485	0.349086	0.115188	0.502477	0.253902	0.317217	0.269997	0.45645	0.324981	0.185262	0.245802	0.133668	0.201119	0.250165	0.351901	0.123425	0.174422	0.189047	0.297381	0.232464	0.132705	0.0879926	0.296004	0.057076	0.260246	0.0696734	0.0664062	0.0953315	0.19656	0.19536	0.115122	0.45938	0.105863	0.0344349	0.194893	0.0647399	0.0455312	0.09503	0.181778	0.0331819	0.108863	0.0140962	0.440246	0.0394191	0.0431376	0.400374	0.0627272	0.00337801	0.0839378	0.548062	3.36462	0.361383	0.366305	0.057195	0.215117	8.71388
3360	-13166	-13082.2	-83.8102	0.286734	0.583157	0.0276277	0.591628	0.429816	0.174223	0.533892	0.286401	0.303124	0.427204	0.322612	0.323222	0.207448	0.361308	0.215402	0.299357	0.310444	0.458126	0.194213	0.215912	0.132957	0.370432	0.186452	0.103906	0.118597	0.408432	0.0490124	0.291206	0.0617486	0.109258	0.0811422	0.229278	0.273425	0.11989	0.49386	0.0806075	0.0565932	0.177394	0.136804	0.0330424	0.0780048	0.150013	0.0346256	0.114396	0.0141307	0.441322	0.0370708	0.043243	0.401353	0.0628805	0.00428106	0.0942235	0.572837	3.32866	0.361383	0.366305	0.057195	0.215117	10.1562
3370	-13165.1	-13078.6	-86.4871	0.264272	0.562961	0.0449161	0.539499	0.366757	0.169723	0.582257	0.250472	0.317911	0.386528	0.373012	0.377564	0.225805	0.438598	0.212765	0.192688	0.427197	0.488409	0.15028	0.281074	0.226727	0.459525	0.249157	0.155521	0.134697	0.259653	0.0689184	0.295463	0.0469587	0.129427	0.0671112	0.309428	0.327477	0.173645	0.318015	0.143057	0.112858	0.0920134	0.0742332	0.0212413	0.0347413	0.211935	0.0339712	0.0898059	0.0135831	0.472676	0.0356342	0.0318622	0.3858	0.0604438	0.00284471	0.0771736	0.530633	3.38935	0.360638	0.366733	0.0572618	0.215368	10.424
3380	-13161.8	-13083.1	-78.6576	0.25503	0.42408	0.0571104	0.614244	0.431553	0.121155	0.392244	0.347053	0.309356	0.273913	0.360268	0.466198	0.182495	0.296704	0.260275	0.194875	0.434693	0.48616	0.111963	0.232976	0.183192	0.309871	0.22891	0.128807	0.06647	0.371408	0.0467422	0.227441	0.0402299	0.08814	0.101259	0.238764	0.388372	0.0989403	0.278692	0.0776656	0.0822926	0.160623	0.0615061	0.0193663	0.054207	0.178984	0.0749656	0.136927	0.0138922	0.476631	0.0278166	0.0321288	0.386048	0.0634834	0.0023545	0.0703455	0.511973	3.41533	0.360638	0.366733	0.0572618	0.215368	9.64109
3390	-13157.6	-13083.2	-74.4011	0.25383	0.463725	0.106203	0.417095	0.346784	0.17448	0.574049	0.262367	0.322891	0.28078	0.396884	0.325357	0.200076	0.304173	0.218673	0.202942	0.327936	0.39015	0.139493	0.260055	0.149235	0.305066	0.206861	0.150215	0.0374756	0.470194	0.0657042	0.273658	0.100439	0.0419267	0.0312529	0.271077	0.256085	0.085257	0.330592	0.0896086	0.0570039	0.123611	0.0629211	0.0551707	0.0432516	0.151183	0.0565659	0.086984	0.017698	0.424547	0.0378736	0.0327218	0.437114	0.0500451	0.00229509	0.0694697	0.509494	3.41874	0.359086	0.365155	0.058884	0.216875	9.21545
3400	-13152.7	-13080.8	-71.9496	0.287005	0.411751	0.0854895	0.477015	0.28439	0.181153	0.504907	0.346393	0.311423	0.275787	0.40184	0.338766	0.156159	0.295584	0.20569	0.263387	0.283857	0.352956	0.181714	0.170286	0.212221	0.281954	0.231538	0.146004	0.0419541	0.241019	0.104069	0.190128	0.0727628	0.0781035	0.1053	0.267818	0.296795	0.0805374	0.347836	0.0856615	0.0287224	0.168889	0.0852962	0.0363081	0.0431587	0.179311	0.0349389	0.0812558	0.0168116	0.434328	0.0359767	0.0342552	0.415221	0.0634084	0.00430051	0.0944318	0.57332	3.32795	0.373567	0.356904	0.0575535	0.211975	8.97013
3410	-13152.4	-13078.7	-73.7307	0.276721	0.436678	0.0681106	0.41115	0.354192	0.168094	0.504907	0.329155	0.274694	0.297668	0.352764	0.277665	0.251792	0.312642	0.212728	0.247291	0.235216	0.398188	0.173439	0.203506	0.10946	0.338589	0.260339	0.123999	0.0841154	0.376044	0.0874595	0.18698	0.0738124	0.0735427	0.0745695	0.33028	0.28446	0.0849602	0.334066	0.0692964	0.100977	0.143625	0.0653759	0.0395601	0.0684695	0.131224	0.0828741	0.114338	0.0164612	0.425275	0.0371829	0.0295148	0.429479	0.0620868	0.00359736	0.0865568	0.554557	3.35529	0.373567	0.356904	0.0575535	0.211975	9.1483
3420	-13160.2	-13087	-73.1816	0.272302	0.42369	0.0661512	0.490745	0.37787	0.144162	0.490015	0.292101	0.245179	0.281764	0.268936	0.367732	0.175086	0.312556	0.142735	0.160208	0.266689	0.502601	0.208791	0.204634	0.164239	0.301402	0.245547	0.179425	0.156202	0.290363	0.078379	0.214957	0.052408	0.0963944	0.0712442	0.231917	0.212095	0.11872	0.391574	0.0679454	0.114546	0.0962017	0.0837429	0.023319	0.0526401	0.226999	0.0556811	0.145818	0.0183345	0.421413	0.0427295	0.0291875	0.424716	0.0636195	0.00331787	0.0832042	0.546219	3.36726	0.355252	0.367339	0.0592362	0.218172	9.0934
3430	-13161.1	-13080.2	-80.9312	0.25828	0.470314	0.0530941	0.488231	0.431101	0.156063	0.670749	0.308511	0.299003	0.291786	0.471582	0.261306	0.267311	0.3079	0.229662	0.196233	0.361331	0.429088	0.131188	0.227557	0.15213	0.410995	0.243618	0.148836	0.0657315	0.29958	0.13757	0.259402	0.0338827	0.10443	0.13213	0.271495	0.205104	0.166136	0.335819	0.0800104	0.0399857	0.152378	0.14698	0.00783547	0.0573684	0.156929	0.115831	0.0922454	0.0185311	0.425933	0.0431878	0.0295006	0.429272	0.0535757	0.00252031	0.0727312	0.518624	3.40612	0.355252	0.367339	0.0592362	0.218172	9.86843
3440	-13162.5	-13081.6	-80.904	0.250109	0.432771	0.0198267	0.437979	0.34802	0.183267	0.484823	0.344658	0.300366	0.332632	0.312744	0.441529	0.24029	0.348865	0.178375	0.309851	0.306535	0.429088	0.106804	0.284215	0.177376	0.417111	0.138328	0.179779	0.120916	0.300503	0.118369	0.232147	0.0317238	0.171607	0.0870748	0.163755	0.256057	0.174683	0.485899	0.122199	0.0746869	0.143828	0.104513	0.017765	0.0435794	0.245718	0.112085	0.103412	0.0184043	0.439959	0.0349026	0.0248397	0.422753	0.0591413	0.00211686	0.0667689	0.501716	3.4294	0.355047	0.366346	0.0605601	0.218046	9.86575
3450	-13148	-13082.9	-65.1969	0.265416	0.393953	0.0220361	0.539195	0.293534	0.141684	0.474516	0.253137	0.26096	0.27916	0.221965	0.316402	0.168018	0.255418	0.146723	0.148582	0.279543	0.36338	0.117447	0.23048	0.110014	0.273371	0.189655	0.128567	0.0970945	0.277066	0.0706187	0.21819	0.0342642	0.117289	0.0784429	0.250101	0.28116	0.111994	0.377145	0.0574531	0.0522044	0.171051	0.0923499	0.0334117	0.0461738	0.12593	0.109596	0.0856942	0.0174996	0.463722	0.0340758	0.0265513	0.401973	0.056178	0.00290942	0.0780277	0.532889	3.38617	0.357082	0.368446	0.0551766	0.219296	8.29497
3460	-13153.4	-13093.7	-59.6622	0.287087	0.393953	0.0690119	0.394288	0.362697	0.130104	0.339896	0.271375	0.248863	0.288697	0.251768	0.30432	0.172324	0.232221	0.106299	0.188923	0.213226	0.333455	0.0969483	0.207468	0.169202	0.246893	0.166213	0.191338	0.120746	0.197778	0.0742472	0.202487	0.0166023	0.136295	0.0574571	0.17507	0.212494	0.0953799	0.299492	0.0482683	0.0326609	0.207794	0.0877262	0.0170164	0.0158174	0.196301	0.0873841	0.0808879	0.0190343	0.502965	0.0365709	0.0270734	0.360426	0.0539297	0.00430641	0.094495	0.573466	3.32773	0.356486	0.3695	0.0550845	0.21893	7.74139
3470	-13153.6	-13097.2	-56.492	0.273825	0.310447	0.135321	0.339454	0.214211	0.135578	0.429653	0.257168	0.242968	0.231877	0.287506	0.276182	0.139696	0.179633	0.164495	0.183572	0.268106	0.355995	0.0966732	0.186216	0.199335	0.279756	0.125695	0.145206	0.102003	0.216916	0.0717231	0.21156	0.03073	0.0973076	0.0540115	0.159877	0.201641	0.0858304	0.322617	0.0542106	0.0413175	0.121121	0.0734048	0.0262549	0.0239599	0.238046	0.0567423	0.0504184	0.0189192	0.499925	0.0377793	0.0279213	0.361852	0.0536037	0.00341265	0.0843571	0.549111	3.36312	0.356486	0.3695	0.0550845	0.21893	7.42444
3480	-13148.5	-13085.1	-63.3907	0.268832	0.41652	0.0756815	0.396513	0.309018	0.112817	0.440535	0.273596	0.256818	0.364247	0.285559	0.225856	0.218034	0.217666	0.156874	0.220442	0.273168	0.352902	0.174584	0.196789	0.126513	0.326476	0.201505	0.12562	0.0927213	0.255723	0.10796	0.231822	0.0137056	0.0784815	0.0996736	0.261133	0.2029	0.0403661	0.277882	0.0728335	0.0304571	0.0926547	0.082453	0.0646714	0.0525016	0.16118	0.0942308	0.0532469	0.0201459	0.449183	0.0359895	0.0250873	0.410722	0.0588723	0.00310794	0.080588	0.539553	3.37675	0.356486	0.3695	0.0550845	0.21893	8.11433
3490	-13152.9	-13091.9	-61.0139	0.287206	0.339453	0.0485739	0.342964	0.256977	0.120437	0.435087	0.287051	0.265192	0.313794	0.256427	0.314168	0.126131	0.201958	0.217143	0.175501	0.211405	0.372302	0.143247	0.247144	0.199614	0.264765	0.257793	0.16044	0.0895853	0.213503	0.0281817	0.172262	0.0345331	0.108566	0.0791164	0.236102	0.18489	0.0602879	0.29081	0.0729772	0.044297	0.197106	0.10844	0.0388157	0.0662076	0.140164	0.0888693	0.0642826	0.0206013	0.441324	0.0368032	0.02106	0.420008	0.0602034	0.00431499	0.0945866	0.573677	3.32742	0.356486	0.3695	0.0550845	0.21893	7.87656
3500	-13153.6	-13091.2	-62.3493	0.289019	0.321805	0.0267796	0.429394	0.325508	0.119363	0.431057	0.266891	0.267108	0.286616	0.386103	0.292801	0.159377	0.187247	0.176217	0.212582	0.265009	0.349155	0.173266	0.118764	0.199614	0.291958	0.213807	0.0935831	0.118249	0.262306	0.0555681	0.19431	0.0633649	0.109044	0.0691446	0.26299	0.227951	0.0739363	0.236034	0.0726395	0.0259597	0.162716	0.0991909	0.0694657	0.0513186	0.130442	0.0588634	0.0725906	0.0257728	0.427653	0.0356631	0.0337825	0.406998	0.0701312	0.00444691	0.0959845	0.576892	3.32268	0.353046	0.365935	0.0642016	0.216818	8.01009
3510	-13153.9	-13095.7	-58.1912	0.284121	0.38312	0.0627251	0.386814	0.360619	0.118044	0.423386	0.19725	0.205688	0.264739	0.300552	0.28277	0.213676	0.265576	0.217971	0.130079	0.258397	0.343948	0.158221	0.136296	0.100272	0.197947	0.186734	0.145621	0.132862	0.216272	0.0919609	0.175686	0.0376873	0.0763673	0.0927293	0.173785	0.37924	0.0566416	0.217191	0.0904074	0.00431024	0.105386	0.0980409	0.0413056	0.0614886	0.144854	0.0296332	0.0280118	0.025773	0.438398	0.0316822	0.0337828	0.407001	0.0633627	0.00409583	0.092214	0.568146	3.33554	0.359082	0.360284	0.0601082	0.220525	7.5943
3520	-13155.2	-13089.1	-66.1182	0.284121	0.360854	0.0701815	0.437898	0.315991	0.168534	0.499359	0.253406	0.261036	0.282977	0.380359	0.316001	0.151738	0.222296	0.214517	0.209502	0.303957	0.315316	0.109635	0.168912	0.144873	0.252173	0.17576	0.192729	0.0874812	0.274359	0.119985	0.241413	0.0466735	0.0700215	0.120297	0.209128	0.259962	0.0811255	0.274819	0.0820913	0.00817223	0.0874817	0.102972	0.0425455	0.0551209	0.165004	0.0534882	0.196867	0.025787	0.438635	0.0316993	0.0332601	0.407221	0.063397	0.00409583	0.092214	0.568146	3.33554	0.359082	0.360284	0.0601082	0.220525	8.38701
3530	-13163.1	-13095.2	-67.8988	0.279611	0.438509	0.0375373	0.5089	0.326361	0.110001	0.529124	0.268813	0.232557	0.26657	0.363114	0.331524	0.206307	0.330695	0.162681	0.150693	0.257115	0.389539	0.118753	0.160844	0.186679	0.286695	0.241198	0.148078	0.0861298	0.263662	0.0417182	0.197465	0.0400359	0.10771	0.14962	0.236789	0.153787	0.105283	0.452187	0.130193	0.0110999	0.0492467	0.11553	0.0264793	0.063308	0.0977979	0.0521211	0.132634	0.0258526	0.437205	0.03178	0.0333449	0.408259	0.0635585	0.00378749	0.0887603	0.55992	3.34753	0.359082	0.360284	0.0601082	0.220525	8.56508
3540	-13166.1	-13093.9	-72.1522	0.278278	0.398193	0.0533488	0.430525	0.450617	0.150914	0.486448	0.32165	0.213048	0.34186	0.454975	0.331524	0.224908	0.281229	0.26479	0.216386	0.279961	0.445003	0.0853751	0.181415	0.119316	0.350716	0.209471	0.137259	0.0822845	0.299541	0.105601	0.205085	0.0254667	0.0556779	0.106479	0.229351	0.205298	0.180375	0.344331	0.106649	0.0350791	0.0423711	0.134659	0.0404533	0.0496983	0.128776	0.0441323	0.140198	0.0220428	0.436383	0.0317203	0.0342431	0.412171	0.063439	0.00369905	0.0877426	0.557454	3.3511	0.344677	0.369044	0.0645655	0.221714	8.99044
3550	-13152.6	-13081.7	-70.8957	0.277893	0.421318	0.112725	0.527651	0.365401	0.159017	0.46623	0.259095	0.290037	0.295692	0.351707	0.323332	0.201622	0.331528	0.228729	0.150394	0.276194	0.337261	0.127414	0.244005	0.190771	0.295949	0.209819	0.133982	0.125332	0.208946	0.133006	0.199837	0.0671583	0.0933098	0.133632	0.204579	0.27325	0.053218	0.30169	0.0945068	0.0420243	0.120924	0.0695826	0.0256494	0.0496983	0.20983	0.0470164	0.111721	0.0162492	0.432523	0.0314397	0.0356908	0.408525	0.0755724	0.00367375	0.0874492	0.55674	3.35214	0.370341	0.354591	0.0620371	0.213031	8.86478
3560	-13159.4	-13080.2	-79.1599	0.245495	0.481041	0.0749557	0.464487	0.411986	0.123398	0.699388	0.299282	0.302605	0.323717	0.425346	0.337391	0.255309	0.332806	0.205235	0.200484	0.247717	0.324371	0.196924	0.247271	0.218356	0.296655	0.275208	0.146059	0.0880433	0.354674	0.157707	0.211963	0.0619223	0.119177	0.113125	0.230282	0.349447	0.0426587	0.320685	0.097448	0.0626265	0.17821	0.107293	0.0304619	0.0246652	0.137986	0.0312538	0.0817466	0.0182475	0.428927	0.026511	0.0300956	0.420524	0.0756949	0.0019084	0.0634563	0.491888	3.44275	0.362555	0.364976	0.0614509	0.211018	9.69137
3570	-13157.2	-13080.5	-76.7	0.257855	0.481041	0.0517579	0.370639	0.41939	0.16548	0.529106	0.300014	0.323462	0.342683	0.34061	0.337391	0.248564	0.314886	0.243298	0.164157	0.338414	0.440538	0.138766	0.222206	0.126093	0.325759	0.151242	0.129336	0.069497	0.381696	0.13868	0.29012	0.0315044	0.0724094	0.16383	0.283279	0.340264	0.0635771	0.306986	0.0379966	0.0293167	0.160477	0.109286	0.0134544	0.134613	0.174247	0.03423	0.105022	0.021074	0.432411	0.0267263	0.024112	0.423941	0.0717355	0.00249823	0.0724183	0.51776	3.40732	0.360294	0.3627	0.0559355	0.221071	9.44532
3580	-13162.6	-13093.5	-69.0884	0.267609	0.402538	0.0545511	0.436815	0.4045	0.137924	0.408727	0.257231	0.31233	0.281288	0.337846	0.293175	0.173398	0.228658	0.187198	0.138627	0.391511	0.440538	0.0797174	0.212036	0.126295	0.28451	0.201556	0.0924394	0.0761899	0.380868	0.154686	0.141276	0.0217292	0.11883	0.0868592	0.25859	0.215811	0.0899866	0.351613	0.0831155	0.0410179	0.0798951	0.134132	0.0297261	0.10009	0.185325	0.0891229	0.161834	0.021264	0.436311	0.0374564	0.0309068	0.427764	0.0462978	0.00303594	0.0796695	0.537179	3.38012	0.360363	0.36277	0.0559462	0.220922	8.68411
3590	-13160.5	-13089.5	-71.0541	0.260049	0.407511	0.0766134	0.36617	0.356805	0.0900284	0.512493	0.380729	0.269299	0.290052	0.413157	0.36715	0.266301	0.261974	0.219416	0.221081	0.255641	0.380357	0.13416	0.274754	0.136795	0.250447	0.164012	0.127757	0.118027	0.327728	0.106872	0.251103	0.00904013	0.115362	0.0982259	0.201336	0.224166	0.18013	0.240017	0.0904062	0.0265203	0.0894221	0.100828	0.0227412	0.0668175	0.197336	0.0655585	0.126373	0.0215567	0.462834	0.0355213	0.0293101	0.405665	0.0451122	0.00261356	0.0740371	0.522204	3.40115	0.360363	0.36277	0.0559462	0.220922	8.88071
3600	-13152.6	-13093	-59.5792	0.265623	0.300991	0.0340758	0.406199	0.374475	0.103389	0.393072	0.234987	0.271144	0.311138	0.243354	0.341005	0.140041	0.22349	0.248189	0.137948	0.257158	0.360632	0.108768	0.196229	0.141958	0.213819	0.210354	0.120436	0.113823	0.265839	0.0635887	0.165312	0.0126664	0.125071	0.0990118	0.217322	0.207479	0.122533	0.32366	0.0765493	0.0291632	0.0903012	0.0734793	0.024472	0.128866	0.0731778	0.0672382	0.0807951	0.0157578	0.524578	0.0395678	0.0361724	0.341077	0.0428473	0.00292122	0.0781824	0.533296	3.3856	0.360363	0.36277	0.0559462	0.220922	7.7332
3610	-13159.2	-13098.5	-60.7202	0.262027	0.305507	0.0175494	0.406199	0.278572	0.103136	0.437788	0.264448	0.225873	0.213757	0.326513	0.270158	0.144968	0.257268	0.20174	0.180036	0.265391	0.286012	0.113111	0.21168	0.101972	0.268248	0.264617	0.154781	0.0677298	0.148739	0.0612442	0.189145	0.0622022	0.0967513	0.085069	0.261437	0.276837	0.171963	0.295713	0.124264	0.0454156	0.11144	0.0997623	0.0579266	0.086955	0.163657	0.0382368	0.103505	0.0156339	0.520453	0.0392566	0.0367186	0.338394	0.0495435	0.00272031	0.0755029	0.526172	3.3956	0.362832	0.358403	0.0563296	0.222436	7.84732
3620	-13158.5	-13095.3	-63.2142	0.284442	0.457216	0.0764879	0.391263	0.324129	0.102831	0.421595	0.255866	0.275256	0.315473	0.327449	0.289704	0.144378	0.331313	0.154251	0.151496	0.292102	0.318475	0.11712	0.180776	0.195957	0.292127	0.166145	0.138842	0.137009	0.19852	0.0260104	0.270834	0.0270203	0.0751933	0.0734813	0.184831	0.198234	0.0961422	0.342301	0.0900545	0.0286916	0.167108	0.0885393	0.00731507	0.0121568	0.177503	0.0464023	0.129002	0.0155557	0.517849	0.0392675	0.0365348	0.336701	0.0540917	0.00411834	0.0924607	0.568726	3.3347	0.342185	0.373952	0.0587736	0.225089	8.0966
3630	-13159.9	-13099	-60.9634	0.282769	0.401617	0.072055	0.436234	0.304314	0.0868757	0.536726	0.249089	0.200654	0.290249	0.313726	0.281591	0.13057	0.165223	0.186217	0.162118	0.244337	0.330849	0.063815	0.187483	0.155082	0.264042	0.234213	0.138885	0.103593	0.288278	0.0424308	0.153811	0.0214807	0.146357	0.0445187	0.246019	0.220932	0.0594163	0.314582	0.0938581	0.056852	0.151284	0.112804	0.0203553	0.081969	0.164135	0.0299787	0.0829167	0.0170129	0.478343	0.0429461	0.033966	0.368243	0.0594883	0.00400187	0.0911764	0.565697	3.33912	0.352671	0.36566	0.0605747	0.221094	7.87154
3640	-13158.7	-13098.3	-60.4205	0.276129	0.324377	0.0557422	0.375869	0.401217	0.1153	0.545299	0.213089	0.288951	0.267419	0.295292	0.324467	0.186717	0.267	0.150354	0.20248	0.251561	0.330849	0.0841422	0.253126	0.135663	0.283438	0.191881	0.0896467	0.0800883	0.255116	0.0188348	0.187774	0.0147102	0.0712074	0.087524	0.172923	0.205078	0.0511296	0.3868	0.0228078	0.0859325	0.117634	0.0675516	0.0056604	0.0121348	0.149805	0.0915136	0.0991666	0.0167675	0.471443	0.0423266	0.0278612	0.362932	0.0786697	0.00355912	0.0861063	0.55345	3.35688	0.354988	0.368061	0.0609726	0.215979	7.81727
3650	-13156.5	-13094.3	-62.2561	0.276129	0.385611	0.058193	0.376599	0.402397	0.118909	0.461783	0.234888	0.332546	0.321648	0.370289	0.281562	0.188674	0.225283	0.208716	0.175971	0.26086	0.309988	0.109988	0.227557	0.157397	0.281291	0.19958	0.16115	0.101627	0.204988	0.0401445	0.252802	0.00300335	0.0597121	0.0427295	0.173397	0.193813	0.0924514	0.395452	0.0130491	0.0744082	0.0848618	0.127709	0.00234174	0.0263371	0.116345	0.0354968	0.109284	0.0166481	0.468085	0.0400245	0.0367875	0.360346	0.0781093	0.00355912	0.0861063	0.55345	3.35688	0.354988	0.368061	0.0609726	0.215979	8.00083
3660	-13163.1	-13099.2	-63.8723	0.276129	0.460993	0.103103	0.429814	0.317948	0.189239	0.407806	0.255418	0.306273	0.309359	0.323741	0.245406	0.191751	0.305927	0.159319	0.172946	0.264388	0.34984	0.0724561	0.209752	0.135861	0.258002	0.195816	0.15597	0.13269	0.326841	0.111603	0.187439	0.0111516	0.0864188	0.0221776	0.218957	0.236025	0.0516632	0.365005	0.0110771	0.0529955	0.0787015	0.0873061	0.00142044	0.0679827	0.158923	0.041481	0.0914745	0.0130756	0.479473	0.0394174	0.0362295	0.35488	0.0769245	0.00355912	0.0861063	0.55345	3.35688	0.354988	0.368061	0.0609726	0.215979	8.16246
3670	-13165.1	-13108.5	-56.6314	0.276129	0.300034	0.120533	0.414483	0.350572	0.116255	0.460176	0.283196	0.24702	0.23428	0.305469	0.257306	0.177344	0.319905	0.161239	0.16842	0.238431	0.293844	0.110455	0.150387	0.154529	0.245929	0.176846	0.119883	0.0566478	0.20424	0.0800684	0.247373	0.00899494	0.049626	0.0527898	0.20939	0.212447	0.0811943	0.339764	0.0113431	0.0241374	0.0972346	0.103552	0.0058532	0.0555315	0.127102	0.033055	0.0314844	0.0135419	0.496572	0.050027	0.0324544	0.367536	0.0398686	0.00355912	0.0861063	0.55345	3.35688	0.353088	0.371863	0.060226	0.214823	7.43837
3680	-13157.9	-13098.1	-59.8104	0.276129	0.410816	0.0344215	0.414483	0.256285	0.107806	0.443422	0.250913	0.311468	0.331678	0.341164	0.291629	0.172428	0.252709	0.202961	0.189782	0.213746	0.354682	0.161373	0.178989	0.140248	0.283944	0.147852	0.0782185	0.126771	0.264669	0.0910562	0.236201	0.0198115	0.0448838	0.0746847	0.159339	0.258376	0.0766277	0.282478	0.0119325	0.0227886	0.13757	0.0881758	0.0108397	0.0388718	0.174977	0.0273977	0.0377999	0.0209658	0.503245	0.0293577	0.0335515	0.372475	0.0404044	0.00355912	0.0861063	0.55345	3.35688	0.353088	0.371863	0.060226	0.214823	7.75627
3690	-13164.2	-13094.7	-69.499	0.280107	0.388252	0.0539097	0.425593	0.418451	0.126605	0.585792	0.358008	0.310494	0.379152	0.343502	0.387452	0.185379	0.298864	0.223779	0.130684	0.216293	0.468511	0.103566	0.216914	0.1524	0.224255	0.200241	0.158971	0.11321	0.315029	0.0711521	0.181596	0.0772802	0.0831655	0.123999	0.208337	0.202189	0.106998	0.263363	0.0265273	0.0408938	0.103232	0.12632	0.00533536	0.0407864	0.105527	0.0690759	0.104018	0.0199893	0.479807	0.0296044	0.0191405	0.355128	0.0963309	0.00382067	0.0891388	0.560832	3.34621	0.353088	0.371863	0.060226	0.214823	8.7251
3700	-13157.7	-13089.5	-68.1331	0.269555	0.419399	0.0358405	0.399282	0.358549	0.138098	0.469029	0.30947	0.222794	0.339606	0.343502	0.289069	0.135607	0.278151	0.271932	0.185621	0.311349	0.401661	0.137182	0.179967	0.168146	0.347506	0.163379	0.109465	0.076007	0.23819	0.112569	0.189161	0.0672431	0.0765198	0.129391	0.234935	0.410604	0.117777	0.378664	0.04881	0.0304917	0.0817484	0.111277	0.00225173	0.0212555	0.0858772	0.0640447	0.0971428	0.0202143	0.485207	0.0299376	0.0234832	0.359125	0.082033	0.00315103	0.0811322	0.540952	3.37476	0.353088	0.371863	0.060226	0.214823	8.58857
3710	-13153.6	-13081.8	-71.7467	0.278003	0.466425	0.05087	0.41492	0.433575	0.106379	0.543227	0.285675	0.310939	0.299076	0.312514	0.381434	0.203968	0.268737	0.237865	0.201777	0.346094	0.35021	0.152742	0.243924	0.122195	0.296485	0.214269	0.137163	0.091146	0.253173	0.106391	0.191219	0.0867164	0.147144	0.0864531	0.244692	0.28828	0.130452	0.359576	0.0465408	0.0336835	0.106289	0.0880946	0.00217391	0.0470871	0.137596	0.0780748	0.044637	0.0207117	0.404958	0.0306744	0.0248171	0.442747	0.0760919	0.00368095	0.0875328	0.556944	3.35184	0.353088	0.371863	0.060226	0.214823	8.94988
3720	-13164.4	-13096.3	-68.0993	0.283457	0.503681	0.0791487	0.484164	0.346279	0.0970525	0.486559	0.232376	0.262432	0.362367	0.295084	0.317274	0.18214	0.227541	0.201948	0.19434	0.343401	0.353489	0.11259	0.208389	0.101475	0.261508	0.141118	0.21814	0.170807	0.31447	0.106567	0.200427	0.0714513	0.106893	0.153254	0.211238	0.230385	0.0899006	0.318522	0.0575195	0.0440271	0.169256	0.0844286	0.00403846	0.0097355	0.0881264	0.0683969	0.0731794	0.0194453	0.423424	0.0410194	0.0464072	0.398264	0.0714392	0.00404956	0.0917046	0.566946	3.3373	0.353088	0.371863	0.060226	0.214823	8.58512
3730	-13153.4	-13087.7	-65.7326	0.273715	0.320609	0.0514481	0.385881	0.345382	0.106017	0.52284	0.33789	0.273282	0.301674	0.383846	0.355112	0.161435	0.23896	0.198997	0.155558	0.224815	0.323032	0.15003	0.204537	0.116846	0.283069	0.231093	0.166539	0.159748	0.317844	0.0895026	0.194985	0.0390009	0.0939404	0.0903128	0.162997	0.233849	0.0628717	0.385301	0.0846798	0.0507713	0.0904335	0.1362	0.0221833	0.0143425	0.157981	0.0109533	0.111706	0.0188966	0.435402	0.0320188	0.04772	0.40953	0.056432	0.0034058	0.0842743	0.548904	3.36342	0.353088	0.371863	0.060226	0.214823	8.34849
3740	-13155.8	-13095.5	-60.389	0.28543	0.351501	0.0399421	0.385881	0.302814	0.130198	0.52284	0.269663	0.234905	0.331432	0.262884	0.342601	0.236342	0.209908	0.135576	0.206071	0.274876	0.305653	0.136315	0.169659	0.16179	0.224614	0.191233	0.0985045	0.085227	0.151095	0.0842509	0.194985	0.0375927	0.0730973	0.0684121	0.188006	0.283031	0.0606207	0.363694	0.094607	0.074209	0.0733714	0.0589607	0.0354475	0.051923	0.235676	0.00755715	0.0671121	0.0215719	0.47266	0.0435404	0.0336398	0.39526	0.0333272	0.004188	0.0932197	0.570503	3.33209	0.353088	0.371863	0.060226	0.214823	7.81408
