Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
10210	-23.4569	0	-23.4569	1.04033	0.0473854	0.0282307	0.022422	0.0108397	0.0808959	0.00769602	0.238006	0.194392	0.0543671	0.169043	0.0663859	0.146722	0.0600582	0.00528764	0.0134135	0.152176	0.234354	0.201683	0.305979	0.0399607	0.0953205	0.0274042	0.122733	0.0139796	0.08567	0.0761261	0.0852925	0.171386	0.0248483	0.310388	0.0949926	0.0368102	0.0277644	0.0612831	0.0164907	0.0210129	0.0845359	0.214134	0.173909	0.205341	0.0070089	0.0422736	0.0390876	2.3106e-44	0.329943	0.268123	0.000131307	3.91945e-05	0.401763	0.14493	0.488547	1.00637	2.36015	0.305211	1.61344e-06	0.669655	0.0251331	4.11709
10220	-24.2025	0	-24.2025	0.464062	0.0962176	0.0669106	0.0183481	0.0180255	0.132557	0.00410604	0.21032	0.0368132	0.0358365	0.017768	0.036135	0.123652	0.109001	0.0124709	0.00922808	0.148724	0.287315	0.130394	0.219973	0.0448407	0.087681	0.0205939	0.111615	0.00603733	0.35248	0.0674002	0.150242	0.0922323	0.00824056	0.0637357	0.111855	0.0545371	0.0958581	0.0546954	0.0068169	0.0669742	0.084865	0.0734883	0.401418	0.340017	0.00483331	0.0548323	0.12545	3.72585e-46	0.982715	0.00922724	9.849e-06	1.90537e-06	0.00804576	0.0269363	0.227808	0.792249	2.95301	0.352429	1.84338e-07	0.644872	0.00269883	4.19453
10230	-24.8718	0	-24.8718	0.726296	0.135882	0.150155	0.0182454	0.046807	0.399378	0.00368798	0.0486591	0.0810755	0.0356808	0.0266553	0.0122401	0.0580358	0.294232	0.0061157	0.0199572	0.0249489	0.251093	0.0519255	0.0381066	0.111426	0.0693309	0.0251316	0.0697195	0.00483266	0.182709	0.108693	0.125334	0.11791	0.00354507	0.012505	0.082619	0.0538401	0.175741	0.0618449	0.00750377	0.0720091	0.114521	0.08734	0.528054	0.243002	0.00544609	0.0245355	0.269686	1.03141e-43	0.821487	0.176254	0.000139455	6.04591e-05	0.00205912	0.0798116	0.375677	0.934236	2.61027	0.739371	6.41088e-07	0.244522	0.0161067	4.26016
10240	-30.6016	0	-30.6016	0.796875	0.333755	0.168582	0.0403769	0.0353955	0.172362	0.0036762	0.0227131	0.0397618	0.0103332	0.0312316	0.0137446	0.0723504	0.804106	0.01733	0.0108686	0.0209597	0.10312	0.148906	0.0242387	0.235389	0.191131	0.0398457	0.0489033	0.00684625	0.0817805	0.144632	0.173073	0.0768088	0.00711287	0.0035314	0.0256177	0.0325483	0.223222	0.120357	0.0052866	0.0649952	0.335017	0.0596576	0.425794	0.112409	0.00838629	0.07972	0.256903	1.36158e-43	0.0973453	0.849561	0.000373927	2.05778e-05	0.0526994	0.0948935	0.405873	0.956085	2.54315	0.56307	1.23705e-07	0.432035	0.00489533	4.83278
10250	-28.6681	0	-28.6681	0.645932	0.341275	0.117313	0.0299267	0.0532638	0.14901	0.00294411	0.144815	0.0234889	0.0292857	0.0169787	0.0260344	0.0643952	0.458816	0.0245021	0.00746216	0.0375933	0.0554154	0.159273	0.0237868	0.123771	0.141267	0.0288655	0.2236	0.00544034	0.176085	0.0671487	0.0843044	0.120891	0.00823929	0.00311037	0.0694176	0.129812	0.350086	0.198785	0.0109553	0.0395246	0.332908	0.0176606	0.238828	0.115659	0.0210246	0.161893	0.205335	1.90832e-43	0.827301	0.0917788	6.27753e-05	2.37724e-06	0.0808554	0.0626991	0.336862	0.903058	2.69738	0.108387	5.95936e-07	0.850117	0.0414959	4.64019
10260	-22.5629	0	-22.5629	0.116996	0.189014	0.0521142	0.0857577	0.113043	0.115251	0.00321253	0.1513	0.0314456	0.0282506	0.0236241	0.0320498	0.0374495	0.129534	0.029479	0.00868329	0.0228239	0.0368195	0.0658921	0.039053	0.0409678	0.268158	0.0718954	0.0366801	0.000930684	0.10364	0.0806949	0.143197	0.0669643	0.0319244	0.00351257	0.0701188	0.0657887	0.0733925	0.67032	0.0293294	0.0175093	0.315085	0.013874	0.168342	0.0512558	0.125929	0.0629711	0.325035	4.12773e-44	0.0628034	0.57137	0.0014633	1.07129e-06	0.364362	3.93412e-06	0.00294195	0.141993	3.85506	0.458159	1.51062e-06	0.286084	0.255755	4.03231
10270	-23.7524	0	-23.7524	0.171467	0.0587672	0.183339	0.121351	0.0485213	0.0648038	0.00662912	0.306881	0.007224	0.021316	0.0703039	0.0381384	0.153986	0.14135	0.102258	0.0161456	0.0219764	0.0252893	0.12912	0.0124502	0.0218151	0.189349	0.130272	0.087895	0.000899975	0.0757968	0.0805842	0.174425	0.0609099	0.221346	0.0160689	0.0154326	0.0543526	0.0868246	0.160725	0.0201826	0.0486849	0.177265	0.00933272	0.458515	0.062449	0.0976687	0.079782	0.290567	4.39349e-43	0.840828	0.0317112	0.0194311	1.42493e-05	0.108016	0.000168285	0.0191031	0.305242	3.67549	0.310719	5.44901e-06	0.0407898	0.648486	4.15099
10280	-21.516	0	-21.516	0.514096	0.043306	0.103992	0.103251	0.016537	0.135303	0.021208	0.288572	0.00924409	0.0700808	0.00890586	0.0260461	0.113419	0.126821	0.0734774	0.0103107	0.0410439	0.0557788	0.0479697	0.0143884	0.0080159	0.150698	0.213874	0.0263271	0.00347796	0.0943866	0.0400144	0.0857282	0.0739743	0.120408	0.0368322	0.0110081	0.0850671	0.0211527	0.136016	0.0603456	0.0798868	0.117223	0.0236038	0.621044	0.017951	0.300957	0.162724	0.125266	2.88972e-43	0.674934	0.155975	0.0215802	0.000558448	0.146953	0.0360292	0.261019	0.83026	2.87269	0.192134	6.0052e-05	0.0968218	0.710984	3.92564
10290	-8.2033	0	-8.2033	1.89224	0.0282701	0.0640404	0.0467452	0.0126577	0.0234736	0.0216434	0.209009	0.0177733	0.124813	0.0732706	0.0136892	0.0429088	0.12986	0.159406	0.00964398	0.0551277	0.049299	0.0362022	0.0189968	0.0875968	0.0469965	0.0504646	0.0314068	0.00422472	0.0517876	0.0128007	0.0226232	0.148412	0.0240452	0.0245918	0.0893435	0.0268658	0.0157557	0.0376041	0.0753549	0.0356387	0.0628297	0.0268371	0.316207	0.0667485	0.0727238	0.060274	0.0595111	5.12304e-43	0.0539707	0.583038	0.0195528	0.00034153	0.343097	0.280063	0.643042	1.06704	2.00985	0.183755	6.54347e-06	0.771963	0.0442752	2.58747
10300	-21.3033	0	-21.3033	11.3398	0.0100671	0.0358772	0.0397941	0.0158484	0.0312719	0.0144542	0.209272	0.0797864	0.175046	0.159098	0.0158913	0.47181	0.159616	0.366876	0.0142758	0.239797	0.0244227	0.0368503	0.016755	0.146241	0.0631209	0.0914565	0.0476294	0.015415	0.041217	0.0489619	0.0127287	0.155067	0.0693569	0.0727978	0.0843596	0.0509342	0.0333139	0.023363	0.0724121	0.0164122	0.0301553	0.0144243	0.256759	0.238098	0.0520383	0.0396515	0.0575146	4.82513e-44	0.270629	0.715674	0.00634265	7.60509e-05	0.00727872	0.651767	0.880142	1.06975	1.39834	0.379734	0.000174467	0.131354	0.488737	3.85024
10310	-18.3376	0	-18.3376	11.4721	0.0152029	0.0553993	0.0798722	0.0175353	0.086814	0.0262046	0.0893345	0.111891	0.0294241	0.132511	0.0058809	0.236613	0.289061	0.1388	0.00876131	0.193264	0.0770108	0.0466916	0.0299287	0.108004	0.0391957	0.0354588	0.0651296	0.033343	0.0963699	0.100721	0.00469321	0.14623	0.060026	0.153968	0.133126	0.160784	0.0143714	0.00722739	0.0488685	0.0480278	0.0305854	0.00469625	0.26082	0.155762	0.0406885	0.100762	0.0339475	6.54475e-45	0.0666388	0.902753	0.0170638	0.000586693	0.0129579	0.653591	0.88096	1.06951	1.39594	0.533857	0.000321448	0.0956078	0.370214	3.55301
10320	-17.8302	0	-17.8302	9.03824	0.0420115	0.0748429	0.123887	0.0149681	0.0920468	0.0328411	0.0160422	0.0668817	0.019645	0.0595873	0.0145335	0.313819	0.154137	0.0407263	0.00505623	0.0607408	0.109898	0.020203	0.039466	0.0662374	0.0527106	0.021964	0.185186	0.0231351	0.0717833	0.0806751	0.00829991	0.22347	0.179407	0.0394633	0.233288	0.0711237	0.102735	0.00678104	0.0163534	0.0759532	0.0131814	0.00760188	0.171035	0.321709	0.0754773	0.0168557	0.148669	2.07408e-44	0.062818	0.258685	0.570922	0.00434392	0.103231	0.614446	0.862886	1.07434	1.44833	0.00361132	8.09115e-06	0.00121856	0.995162	3.51443
10330	-19.4173	0	-19.4173	11.8578	0.0433422	0.145043	0.187866	0.00831878	0.114979	0.0475317	0.0501453	0.0513047	0.151464	0.023623	0.0317197	0.188709	0.0667212	0.0164211	0.0169181	0.045341	0.165057	0.023123	0.0429691	0.0417898	0.240658	0.0573618	0.0389581	0.0490025	0.0190608	0.0570017	0.0232715	0.280889	0.0880636	0.0361847	0.0845185	0.108671	0.0569794	0.011855	0.035648	0.0392498	0.0294527	0.016487	0.205319	0.468857	0.104181	0.0471639	0.0978247	1.5687e-45	0.0481106	0.0326899	0.88059	0.00119473	0.0374152	0.658745	0.883255	1.06881	1.38919	0.0344013	0.00228161	0.043908	0.919409	3.65904
10340	-16.9936	0	-16.9936	3.64232	0.118623	0.166616	0.103314	0.0145081	0.0704819	0.0341895	0.0463132	0.145207	0.480137	0.0960243	0.0720357	0.0428187	0.0421462	0.0144429	0.0791326	0.0134235	0.117641	0.0160864	0.0851891	0.0675029	0.0632388	0.106102	0.0583132	0.0631513	0.0292736	0.0265458	0.0572202	0.147181	0.0276241	0.0830094	0.0590229	0.131141	0.0277094	0.0136251	0.0523176	0.0467875	0.033058	0.022245	0.0813062	0.27582	0.144551	0.0488133	0.0338634	1.06995e-45	0.316322	0.362676	0.174221	0.00226114	0.144519	0.433564	0.761855	1.08426	1.72032	0.270037	0.435822	0.057185	0.236957	3.45775
10350	-12.8953	0	-12.8953	1.45563	0.151647	0.12169	0.132672	0.0137081	0.199763	0.132984	0.128843	0.12173	0.094018	0.0636492	0.01257	0.0282353	0.0184836	0.0305021	0.0293346	0.0147392	0.0366649	0.00563654	0.088093	0.0918283	0.0306228	0.146393	0.0698214	0.149596	0.0366178	0.0220202	0.0402563	0.166478	0.0346266	0.213588	0.0276231	0.0622198	0.0166653	0.00903479	0.0616098	0.0356502	0.01531	0.0265261	0.0274781	0.16711	0.124092	0.0352793	0.023443	6.91432e-46	0.748833	0.0555763	0.18816	0.00215836	0.00527239	0.218387	0.581001	1.04771	2.15291	0.355449	0.0280562	0.604937	0.0115572	3.05885
10360	-25.2256	0	-25.2256	0.282673	0.374829	0.0783497	0.241338	0.0519748	0.166638	0.110497	0.331022	0.0476117	0.164649	0.15863	0.0447578	0.107005	0.00920806	0.0372007	0.0344687	0.0155645	0.0367869	0.0273061	0.119007	0.0252154	0.0332428	0.129693	0.114565	0.242383	0.0407783	0.0436636	0.0238474	0.308438	0.0111788	0.337662	0.0236264	0.0896468	0.0262137	0.00522126	0.0724469	0.137754	0.101724	0.00944439	0.010895	0.240478	0.082064	0.0211748	0.00954799	5.15651e-47	0.469713	0.304723	0.216447	0.000479518	0.00863679	0.00399525	0.0911028	0.565523	3.33938	0.130952	0.0195808	0.0166959	0.832772	4.29775
10370	-28.0939	0	-28.0939	8.87686	0.166214	0.244337	0.125249	0.111452	0.123929	0.4871	0.448522	0.0272881	0.076885	0.415091	0.13079	0.126027	0.0132328	0.0191723	0.0679826	0.038361	0.0664979	0.0226748	0.0659025	0.0261086	0.0274488	0.167809	0.0624031	0.0503589	0.0786007	0.0344856	0.0392067	0.166394	0.00756465	0.205441	0.0140104	0.0397167	0.0151068	0.00486582	0.0575789	0.0885689	0.0541041	0.0102951	0.0101633	0.447971	0.0895038	0.0281557	0.0390373	3.67338e-46	0.0776833	0.53591	0.35956	0.00907046	0.0177769	0.611346	0.861405	1.07469	1.45256	0.454992	0.00348029	0.00589101	0.535637	4.54161
10380	-24.1506	0	-24.1506	3.09885	0.0835706	0.330135	0.26045	0.0997846	0.0691178	0.178284	0.0541249	0.0564471	0.0276346	0.307316	0.105718	0.48952	0.00871866	0.0332974	0.0302616	0.0349283	0.0274285	0.00780631	0.1328	0.00828016	0.0187667	0.13333	0.0674407	0.0442886	0.0826599	0.0629397	0.0301547	0.261297	0.0131272	0.0942357	0.0102459	0.0615656	0.106049	0.0052211	0.0673344	0.0368681	0.0762906	0.00721117	0.00440617	0.499456	0.0712064	0.0210663	0.0553841	2.6159e-47	0.00587808	0.594839	0.317306	0.0190867	0.0628897	0.396767	0.736858	1.08296	1.78341	0.984585	0.000343166	0.00219309	0.0128787	4.17617
10390	-24.8161	0	-24.8161	0.757539	0.0654805	0.253529	0.0527571	0.163205	0.0671655	0.211976	0.130626	0.0752349	0.118553	0.0678534	0.0223153	0.482065	0.0060485	0.0182048	0.252901	0.0390203	0.0324907	0.00409344	0.0995638	0.0234515	0.0181418	0.067875	0.0304259	0.0963719	0.109709	0.0321593	0.0828368	0.366038	0.0339323	0.0546396	0.0202124	0.205421	0.115199	0.00407363	0.150709	0.0127677	0.190794	0.0266288	0.00591169	0.25084	0.13271	0.0351057	0.0253919	1.3359e-47	0.00228168	0.34975	0.644217	0.00104594	0.00270561	0.0864972	0.38946	0.944457	2.57959	0.537153	0.0106678	0.170677	0.281502	4.25443
10400	-17.0388	0	-17.0388	6.22763	0.128111	0.0994844	0.0468779	0.130057	0.0470576	0.176274	0.280321	0.353632	0.115186	0.0582713	0.0355815	0.101054	0.0186626	0.0173708	0.1757	0.0203668	0.0398947	0.00646372	0.042158	0.0210838	0.0571423	0.0214041	0.0274614	0.0640372	0.144352	0.0460629	0.058074	0.107119	0.0493567	0.0830967	0.113508	0.0732727	0.0917499	0.0386996	0.156318	0.0195874	0.0473518	0.0293658	0.00270015	0.167253	0.107869	0.0213138	0.00864722	2.52984e-49	0.00739166	0.978089	0.0131449	9.65769e-05	0.00127775	0.546253	0.828479	1.08074	1.54452	0.676439	0.110193	0.0162452	0.197122	3.44935
10410	-23.6928	0	-23.6928	11.8006	0.314021	0.148896	0.0188496	0.132806	0.0387551	0.13112	0.0914776	0.242306	0.051086	0.111492	0.105801	0.239997	0.109294	0.0448888	0.364472	0.0064104	0.0463855	0.00556354	0.0591713	0.0564822	0.0922894	0.127978	0.0664136	0.132269	0.0465492	0.0390627	0.0884449	0.0579999	0.103922	0.026581	0.0281653	0.111716	0.0400963	0.187449	0.20808	0.0270094	0.0651785	0.0133966	0.00443606	0.0900885	0.183588	0.0217691	0.00512669	2.6812e-48	0.375942	0.495486	0.101779	0.00193245	0.0248608	0.657996	0.882923	1.06891	1.39017	0.163104	0.533099	0.0164778	0.287319	4.08688
10420	-27.8335	0	-27.8335	4.02785	0.27689	0.087178	0.0138435	0.0455255	0.0268516	0.0828036	0.0463481	0.196753	0.0455551	0.395475	0.0548538	0.452791	0.197558	0.0468106	0.212987	0.0234921	0.0334713	0.00995906	0.0210502	0.0952653	0.0948066	0.0169883	0.0305516	0.380957	0.148944	0.237622	0.100881	0.0352459	0.109169	0.028939	0.146317	0.110529	0.0198988	0.0840325	0.162779	0.0143752	0.0440261	0.041206	0.00177213	0.175715	0.171281	0.0160784	0.00224151	2.81888e-49	0.0870457	0.86074	0.00523525	0.0354208	0.0115585	0.455886	0.776167	1.0844	1.68355	0.410107	0.292349	0.120885	0.176658	4.53982
10430	-23.1042	0	-23.1042	2.8888	0.0797252	0.0791604	0.00203512	0.113934	0.0246878	0.2143	0.0319937	0.206516	0.0842807	0.270273	0.0499868	0.187589	0.180043	0.0153206	0.0405363	0.0273385	0.0322882	0.0118132	0.073202	0.0926997	0.0270681	0.0264734	0.0267868	0.17477	0.12622	0.249148	0.192432	0.0290032	0.282076	0.0120756	0.45877	0.0156776	0.0346287	0.0456457	0.129012	0.0140737	0.0424291	0.110202	0.00382653	0.0931665	0.143062	0.0154393	0.00287325	5.01127e-48	0.344623	0.530646	0.00287807	0.029486	0.0923668	0.380472	0.725179	1.08191	1.81244	0.580208	0.124668	0.145248	0.149876	4.07258
10440	-26.4892	0	-26.4892	31.2657	0.238807	0.0540788	0.00181046	0.112202	0.0352171	0.441407	0.0573853	0.315904	0.0511943	0.108075	0.102501	0.256323	0.0996916	0.037312	0.0538366	0.0260517	0.054784	0.0116011	0.0567256	0.0912178	0.0682571	0.0330371	0.0266547	0.152059	0.260776	0.295874	0.141232	0.058163	0.0849352	0.00718194	0.367381	0.0162142	0.046916	0.0367017	0.0600055	0.0195065	0.0550026	0.056688	0.0149077	0.0338343	0.20338	0.0185047	0.00585688	1.3365e-48	0.880318	0.0758755	0.000274848	0.024299	0.0192324	0.782712	0.933166	1.04859	1.23553	0.385357	0.370779	0.225141	0.0187227	4.2692
10450	-21.2389	0	-21.2389	32.6167	0.126838	0.0449351	0.00254655	0.165854	0.0423095	0.264063	0.136591	0.211869	0.0298112	0.155299	0.136807	0.378202	0.058969	0.0760953	0.0703935	0.092379	0.0226165	0.0136464	0.0905299	0.067457	0.0430888	0.0292906	0.0390525	0.0765372	0.0969446	0.133978	0.0909183	0.0673948	0.0494283	0.00597066	0.165833	0.0755591	0.0183684	0.120789	0.113873	0.0397742	0.0393372	0.186028	0.00588574	0.0145225	0.0933662	0.0163424	0.0279142	1.62295e-48	0.824701	0.051478	9.39123e-05	0.0139539	0.109773	0.787037	0.934737	1.04777	1.23045	0.018075	0.94994	0.0193057	0.0126795	3.73741
10460	-27.138	0	-27.138	27.9951	0.211502	0.103899	0.00202061	0.194204	0.0752426	0.0832781	0.12703	0.0917365	0.0180516	0.164316	0.0991152	0.256097	0.0734558	0.137903	0.0896886	0.0199978	0.038801	0.0384	0.0248869	0.459431	0.0462008	0.0307553	0.111026	0.0393612	0.293476	0.181953	0.0748432	0.12759	0.0755028	0.00647237	0.198106	0.059481	0.0181737	0.114102	0.0631893	0.0612485	0.0328724	0.20174	0.0275541	0.0199865	0.148252	0.0237585	0.0857242	2.84758e-50	0.797807	0.00827921	2.41219e-05	0.125953	0.0679365	0.771028	0.928868	1.05076	1.24934	0.023638	0.810428	0.0367672	0.129167	4.35043
10470	-22.4835	0	-22.4835	51.5574	0.170789	0.117025	0.00414333	0.0835481	0.0235801	0.105736	0.127343	0.0101373	0.0596519	0.193184	0.124201	0.301693	0.0530716	0.0824345	0.12733	0.0185273	0.316355	0.0980224	0.0110221	0.334324	0.0360998	0.0978876	0.0360559	0.0519983	0.1818	0.0909914	0.0713267	0.100615	0.0805056	0.00861872	0.0774734	0.0600814	0.0163726	0.154477	0.0448023	0.0245416	0.0203946	0.0512619	0.018477	0.0154442	0.0971268	0.0180929	0.0506065	1.18786e-50	0.507297	0.00317155	1.58554e-06	0.251283	0.238247	0.828943	0.949414	1.03951	1.18213	0.282049	0.323942	0.12304	0.270969	3.76717
10480	-16.3275	0	-16.3275	47.0007	0.0885955	0.0608794	0.000541407	0.00760431	0.0138922	0.056196	0.0603674	0.00476512	0.015233	0.176522	0.049607	0.0955492	0.0497361	0.0761804	0.0232845	0.0565038	0.084158	0.061334	0.00756915	0.212363	0.032632	0.0807846	0.029378	0.141691	0.132164	0.137556	0.0250523	0.113602	0.17424	0.0125733	0.0795771	0.154354	0.00617335	0.118086	0.132737	0.0571166	0.0410133	0.186913	0.0328653	0.0150595	0.045941	0.0173902	0.206567	5.89721e-52	0.817957	0.000183682	2.78286e-07	0.154921	0.026938	0.821161	0.946761	1.04109	1.19098	0.0114593	0.741577	0.119842	0.127122	3.17435
10490	-27.7585	0	-27.7585	63.627	0.151084	0.223831	0.000103887	0.0179852	0.0452198	0.0572233	0.0570721	0.00159212	0.0499259	0.105776	0.0370772	0.400016	0.101458	0.0564876	0.0262469	0.0845956	0.165895	0.090024	0.0078122	0.259656	0.0467426	0.0581093	0.0513232	0.116121	0.0585817	0.178666	0.0272396	0.17241	0.0596428	0.0126429	0.0353021	0.0912548	0.00833153	0.217122	0.116639	0.172207	0.0528242	0.167946	0.138278	0.0187367	0.0882881	0.0378828	0.368947	5.9583e-52	0.501586	0.00113298	8.5486e-07	0.439546	0.0577344	0.84545	0.954932	1.03609	1.16352	0.000301639	0.103902	0.873864	0.0219322	4.23432
10500	-32.6249	0	-32.6249	16.1723	0.186384	0.248967	0.000162189	0.0173547	0.0594255	0.0765296	0.0872767	0.00596722	0.0347201	0.120845	0.0177015	0.267158	0.0737707	0.0788437	0.119897	0.0370625	0.0908816	0.0739801	0.00138051	0.374584	0.0361431	0.0978294	0.0489693	0.142811	0.0238603	0.114934	0.0200183	0.0400736	0.127774	0.00669751	0.0505155	0.733819	0.0186223	0.185309	0.0417109	0.100201	0.0546518	0.0164608	0.244506	0.0171338	0.153465	0.00581042	0.704024	1.77656e-52	0.164084	9.53621e-05	9.04685e-07	0.113135	0.722684	0.703978	0.902612	1.06219	1.33122	0.00103796	0.100634	0.222225	0.676103	4.95823
10510	-29.9636	0	-29.9636	32.2456	0.0769686	0.0886136	0.000129544	0.0217646	0.323712	0.346597	0.0773754	0.00840788	0.0362647	0.0219632	0.0388456	0.457494	0.0838752	0.0826263	0.0408663	0.034674	0.0509834	0.0498131	0.00249701	0.407802	0.041152	0.295258	0.0748486	0.106589	0.18021	0.138755	0.0421736	0.0505124	0.0785695	0.0161828	0.0177826	0.518931	0.0489679	0.116573	0.0276312	0.0681821	0.0602465	0.040985	0.11731	0.0071852	0.172532	0.0136605	0.126222	3.20445e-52	0.348357	7.10485e-05	1.28548e-05	0.450605	0.200954	0.785875	0.934316	1.04799	1.23181	0.00854564	0.224725	0.243599	0.52313	4.61173
10520	-27.8111	0	-27.8111	33.289	0.0324838	0.144036	0.000142391	0.00756467	0.216182	0.248559	0.0842362	0.00361136	0.145171	0.0167966	0.213035	0.202942	0.110307	0.109037	0.0186248	0.0637115	0.0787669	0.0749534	0.00561966	0.135528	0.154636	0.159748	0.0848894	0.0877557	0.256404	0.096432	0.027187	0.143185	0.154532	0.0198362	0.0260464	0.261434	0.0254943	0.120911	0.0479703	0.0549802	0.166271	0.0608423	0.0872708	0.0154368	0.316517	0.0149289	0.0972536	8.59062e-51	0.410846	0.000267348	3.55913e-05	0.119865	0.468986	0.789094	0.93548	1.04738	1.22804	0.0141881	0.0584304	0.251593	0.675789	4.39127
10530	-21.8835	0	-21.8835	11.0757	0.0363837	0.0888909	0.00179764	0.0122828	0.241767	0.237109	0.409617	0.0033991	0.0327854	0.017206	0.185964	0.122468	0.0533229	0.0515461	0.0194006	0.086848	0.00893342	0.106165	0.00392782	0.0828508	0.0420458	0.0961538	0.159062	0.0410974	0.158925	0.164909	0.0323364	0.16051	0.0661682	0.0177421	0.0318063	0.197669	0.0263225	0.101984	0.0175455	0.169004	0.0761841	0.175054	0.0308647	0.0165983	0.201183	0.00969975	0.114052	1.01088e-51	0.393714	0.000172191	0.0001007	0.527597	0.0784165	0.648036	0.878464	1.07024	1.40326	0.507331	0.00867603	0.235486	0.248507	3.90958
10540	-20.1091	0	-20.1091	8.79556	0.0974883	0.0957902	0.000613468	0.0108524	0.165794	0.285765	0.10359	0.00266302	0.007779	0.0334066	0.165797	0.231266	0.0725631	0.0217544	0.0117522	0.139027	0.00766908	0.0557354	0.00243597	0.0835263	0.0618644	0.145874	0.0928259	0.0406155	0.110584	0.0379568	0.11885	0.0976541	0.105705	0.0628358	0.0138405	0.145883	0.0788129	0.163574	0.0392218	0.332062	0.237749	0.0807321	0.0138875	0.019734	0.089623	0.00792504	0.0504557	1.53126e-51	0.481084	0.00038181	0.000186708	0.292945	0.225402	0.609755	0.860642	1.07487	1.45473	0.225957	0.00232885	0.0183366	0.753377	3.74353
10550	-19.0957	0	-19.0957	19.2272	0.0578887	0.112655	0.000611614	0.0245942	0.305547	0.514591	0.207466	0.00431961	0.0335397	0.0893064	0.129597	0.0621222	0.200032	0.0190811	0.0190695	0.115626	0.0208852	0.100729	0.00265983	0.0704231	0.0339638	0.0563345	0.0554014	0.0660803	0.041427	0.0145549	0.0752656	0.227341	0.0290486	0.0363221	0.00752572	0.124004	0.0278437	0.169079	0.0127429	0.0481081	0.123313	0.0306174	0.029446	0.0188487	0.169658	0.00965761	0.0927132	7.3239e-53	0.821987	3.38833e-05	0.000146145	0.163662	0.0141706	0.726826	0.911873	1.0585	1.3028	0.667576	0.0042311	0.00804852	0.320145	3.59004
10560	-17.9536	0	-17.9536	37.9475	0.0307134	0.0915208	0.000162007	0.0107812	0.152054	0.316165	0.0914713	0.0131193	0.0864538	0.0901262	0.193913	0.124116	0.103544	0.0165336	0.0169314	0.0796901	0.0165496	0.0527916	0.00145866	0.0849932	0.0794259	0.255395	0.0910815	0.0219411	0.0369625	0.0289779	0.106901	0.0480942	0.0295333	0.0261803	0.00414702	0.259282	0.0270654	0.146649	0.0202624	0.028377	0.0741873	0.11577	0.0183473	0.0199824	0.271445	0.0208806	0.0782521	4.55852e-52	0.239483	0.000767407	0.0130727	0.659515	0.0871622	0.80186	0.94004	1.04492	1.21318	0.63861	0.141862	0.0594418	0.160087	3.38223
10570	-29.056	0	-29.056	26.5251	0.0930933	0.0852146	0.000176971	0.0131413	0.181297	0.343984	0.193781	0.0743465	0.276699	0.154537	0.336613	0.208204	0.0806759	0.0178419	0.00804259	0.166123	0.0828607	0.0579192	0.0242826	0.124035	0.0870092	0.43844	0.0330339	0.0609944	0.014285	0.0526823	0.147335	0.182367	0.0232524	0.0605475	0.0203128	0.191208	0.0433245	0.105172	0.0314583	0.0154591	0.113314	0.0795829	0.0369784	0.0216266	0.196426	0.012142	0.0597613	1.6158e-51	0.37292	0.000753032	0.178203	0.269511	0.178613	0.765115	0.926663	1.05184	1.25638	0.254403	0.0126782	0.322236	0.410682	4.54958
10580	-28.5917	0	-28.5917	52.621	0.17243	0.0638595	9.17119e-05	0.0096282	0.049464	0.0862912	0.334399	0.0415644	0.286066	0.0415511	0.278431	0.325983	0.160187	0.031656	0.0100877	0.151711	0.250902	0.110137	0.0522537	0.0793389	0.105734	0.269776	0.0353348	0.106005	0.00442265	0.0662506	0.137392	0.110226	0.00897338	0.229463	0.0256546	0.106971	0.01905	0.0565142	0.0113955	0.0218997	0.039098	0.0908071	0.0821636	0.0743814	0.0675836	0.0198256	0.147719	1.89547e-52	0.660908	0.00516792	0.139461	0.129161	0.0653024	0.830617	0.94998	1.03917	1.18023	0.809393	0.00175854	0.00790466	0.180944	4.37267
10590	-29.2791	0	-29.2791	18.8152	0.139957	0.114006	0.000159884	0.118921	0.0742601	0.112496	0.257027	0.0395492	0.0600999	0.00841341	0.410951	0.393951	0.10706	0.0314668	0.00583745	0.143149	0.382407	0.0359723	0.0630413	0.064161	0.133019	0.101584	0.148377	0.0653408	0.00334851	0.0445409	0.140394	0.198727	0.0190426	0.247609	0.0105992	0.0909398	0.0583999	0.0170742	0.0143665	0.0130117	0.205536	0.154044	0.066308	0.028423	0.0890954	0.00828796	0.189485	4.20583e-52	0.0369745	0.161276	0.165616	0.41472	0.221414	0.724056	0.910768	1.05896	1.30622	0.865478	0.0052021	0.0183693	0.110951	4.61044
