Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
4990	-13158	-13079.3	-78.687	0.258973	0.339286	0.24132	0.130838	0.300477	0.182187	0.378751	0.310034	0.560075	0.372533	0.309172	0.446232	0.1342	0.346699	0.222245	0.504491	0.286476	0.0515944	0.390488	0.230521	0.195505	0.315228	0.200061	0.194998	0.0674068	0.0705734	0.198592	0.440562	0.110202	0.0439555	0.131386	0.0129612	0.00423109	0.146514	0.27891	0.18759	0.122165	0.123461	0.117511	0.245735	0.293139	0.160213	0.100141	0.076391	0.0172826	0.422873	0.0339169	0.0206163	0.432674	0.0726378	0.00255659	0.0732422	0.52003	3.40417	0.372124	0.355332	0.0590953	0.213449	9.57505
5000	-13168.7	-13099.7	-69.0008	0.272068	0.3221	0.139306	0.102822	0.274155	0.181943	0.241416	0.297308	0.47832	0.369611	0.309172	0.4101	0.153792	0.306778	0.239132	0.409937	0.280714	0.103104	0.296475	0.230521	0.169832	0.328664	0.113747	0.1706	0.066606	0.0818163	0.0809146	0.268569	0.0565447	0.0366851	0.13446	0.0204761	0.00748689	0.117472	0.318941	0.302476	0.156187	0.136587	0.0781753	0.143615	0.188401	0.216764	0.194429	0.0716127	0.0189137	0.402267	0.037118	0.0336928	0.47351	0.034498	0.00330346	0.0830274	0.545773	3.3679	0.376825	0.359821	0.0598419	0.203512	8.60777
5010	-13167.2	-13093.3	-73.9782	0.264463	0.42251	0.176225	0.156204	0.264556	0.190053	0.274491	0.257259	0.548516	0.325275	0.37578	0.434729	0.0723289	0.365398	0.170579	0.587952	0.285042	0.152739	0.296475	0.140324	0.185863	0.301801	0.108561	0.241396	0.0551573	0.103757	0.129353	0.201152	0.0479017	0.0333092	0.132783	0.0748187	0.0096896	0.0614135	0.388255	0.109744	0.0778379	0.0888138	0.110092	0.245041	0.498359	0.152256	0.17045	0.0812344	0.018129	0.388302	0.0365604	0.0192235	0.466397	0.0713888	0.00285542	0.0773156	0.531009	3.38882	0.377138	0.36012	0.0590605	0.203681	9.10547
5020	-13155.1	-13085.5	-69.6242	0.273509	0.330103	0.222212	0.150668	0.270268	0.175769	0.344643	0.256441	0.482206	0.359694	0.307275	0.463371	0.145061	0.352961	0.1527	0.462063	0.274398	0.117675	0.324743	0.175275	0.138352	0.254291	0.12454	0.14367	0.0671788	0.0531496	0.126761	0.226809	0.104529	0.0567988	0.127849	0.068439	0.0146787	0.0643987	0.388176	0.168577	0.0782286	0.113288	0.133039	0.157519	0.306212	0.236538	0.105008	0.043226	0.0189679	0.38928	0.0324496	0.0201612	0.467572	0.0715687	0.0033929	0.0841183	0.548514	3.36397	0.383064	0.350066	0.0599886	0.206881	8.66878
5030	-13170.4	-13092.3	-78.0968	0.289888	0.499157	0.190968	0.180801	0.306429	0.188322	0.400787	0.245782	0.530654	0.273135	0.40136	0.545616	0.163477	0.352961	0.208	0.478637	0.364069	0.0851868	0.252186	0.141957	0.225162	0.251524	0.246275	0.215202	0.0523199	0.0878736	0.128886	0.279134	0.0871804	0.115779	0.099706	0.0649642	0.0132047	0.15169	0.33768	0.110449	0.126098	0.162542	0.137056	0.190627	0.280412	0.195248	0.0953797	0.0511126	0.0190133	0.389409	0.0304843	0.0322839	0.460807	0.0680028	0.00451095	0.0966552	0.578423	3.32041	0.387728	0.342153	0.0607189	0.2094	9.51499
5040	-13153.7	-13076.3	-77.4445	0.251019	0.385192	0.176361	0.140249	0.299912	0.159072	0.387194	0.297205	0.54047	0.439557	0.382066	0.375577	0.137965	0.343317	0.20276	0.442271	0.271871	0.0732843	0.3308	0.187948	0.221777	0.28738	0.140917	0.32296	0.0884155	0.0883031	0.132254	0.246796	0.116568	0.040186	0.0825088	0.0630447	0.0226362	0.118476	0.389045	0.158517	0.12305	0.0968137	0.100475	0.197936	0.414441	0.225761	0.131122	0.067578	0.0182164	0.412756	0.0314505	0.0309307	0.441494	0.0651526	0.00215961	0.0674272	0.503631	3.42678	0.385807	0.343227	0.0609094	0.210057	9.45003
5050	-13169.1	-13087.5	-81.5569	0.25845	0.583205	0.212284	0.219382	0.382322	0.227299	0.36202	0.297953	0.512941	0.400773	0.477723	0.363812	0.0842346	0.230032	0.246051	0.501638	0.351379	0.0757142	0.381934	0.158415	0.25625	0.33541	0.168292	0.224	0.0516749	0.0539404	0.145911	0.305948	0.0541429	0.0396825	0.0868017	0.0146979	0.0448288	0.0666544	0.366034	0.221651	0.112844	0.108029	0.0699024	0.244489	0.237963	0.357479	0.144647	0.0808506	0.0151398	0.401892	0.0306227	0.0301166	0.443751	0.0784777	0.00252918	0.0728565	0.51897	3.40564	0.385807	0.343227	0.0609094	0.210057	9.86124
5060	-13159.9	-13083.2	-76.7749	0.279929	0.445087	0.267605	0.181575	0.226528	0.15798	0.34977	0.290663	0.512941	0.349165	0.394525	0.445558	0.114244	0.432006	0.260431	0.441312	0.272156	0.0453102	0.287775	0.189031	0.214498	0.28713	0.133912	0.246782	0.052948	0.0598252	0.187846	0.200608	0.148414	0.0161809	0.116938	0.0537066	0.0631113	0.0977	0.33401	0.212132	0.0845272	0.0678134	0.0562897	0.370259	0.243595	0.262651	0.141794	0.0665029	0.0154397	0.40706	0.0331021	0.0283138	0.452542	0.0635426	0.00380874	0.0890028	0.560504	3.34668	0.385488	0.342943	0.0608591	0.21071	9.38283
5070	-13171.8	-13099.6	-72.119	0.265751	0.361471	0.167273	0.171738	0.385041	0.181149	0.347296	0.348088	0.456398	0.272828	0.343156	0.383928	0.122866	0.323308	0.172056	0.444461	0.291238	0.0566092	0.287775	0.219439	0.165386	0.305838	0.172924	0.159085	0.0420653	0.167434	0.114205	0.265046	0.155017	0.0293075	0.101877	0.0264592	0.0421508	0.249178	0.291067	0.146093	0.108964	0.149093	0.0808575	0.232232	0.20523	0.250119	0.0772727	0.0445906	0.0184056	0.488547	0.0237859	0.0288572	0.380778	0.0596264	0.00292854	0.0782781	0.533547	3.38525	0.378127	0.347051	0.0615881	0.213234	8.91761
5080	-13154.2	-13082	-72.2527	0.259611	0.320625	0.148386	0.144974	0.28397	0.207695	0.379723	0.261934	0.449815	0.344226	0.413221	0.384868	0.10359	0.312196	0.251668	0.492079	0.297372	0.0435507	0.290197	0.209619	0.215292	0.358934	0.162086	0.220553	0.0447539	0.0834387	0.121238	0.381225	0.100058	0.025267	0.076909	0.0130209	0.0314106	0.131936	0.220823	0.1814	0.108299	0.101828	0.0961127	0.200336	0.257864	0.257385	0.120981	0.0803296	0.0190933	0.452129	0.0246745	0.0284685	0.395003	0.0806317	0.00259027	0.0737133	0.52132	3.40238	0.366659	0.356324	0.0580852	0.218931	8.93119
5090	-13158.9	-13084.4	-74.5295	0.258629	0.42365	0.236209	0.134879	0.296145	0.192925	0.225026	0.275571	0.462304	0.385069	0.349387	0.434632	0.188842	0.306628	0.313074	0.486932	0.360641	0.079159	0.333068	0.152325	0.155476	0.319202	0.174652	0.199174	0.0581757	0.0583458	0.14937	0.191523	0.0683071	0.0216711	0.0788778	0.00936734	0.0354308	0.0981647	0.336018	0.165398	0.0598328	0.0878678	0.158734	0.326377	0.310002	0.229164	0.126363	0.104918	0.0188392	0.455843	0.0278018	0.0386377	0.398248	0.0606297	0.00253854	0.0729885	0.519333	3.40514	0.366659	0.356324	0.0580852	0.218931	9.15888
5100	-13162.7	-13083.3	-79.4073	0.258618	0.416929	0.163688	0.162687	0.321359	0.186646	0.332722	0.428034	0.51409	0.324238	0.349387	0.483576	0.143874	0.471769	0.237033	0.438977	0.304826	0.100039	0.332599	0.145468	0.251636	0.330406	0.0988271	0.263076	0.074737	0.160969	0.165409	0.189033	0.148254	0.0234568	0.113498	0.00985342	0.0296267	0.0416873	0.355987	0.286717	0.133823	0.108639	0.061409	0.266847	0.310002	0.247857	0.102941	0.0161177	0.0173703	0.465013	0.028361	0.026034	0.406259	0.0569618	0.00253799	0.0729807	0.519311	3.40517	0.357016	0.369404	0.0602173	0.213363	9.64875
5110	-13166.4	-13089.4	-77.017	0.263397	0.335235	0.161868	0.115027	0.318093	0.213104	0.273318	0.334201	0.550832	0.332272	0.349757	0.370393	0.127411	0.46357	0.256558	0.510659	0.312547	0.0757974	0.224652	0.201996	0.254307	0.200763	0.107143	0.2457	0.0321622	0.121087	0.197201	0.348428	0.0870076	0.0264729	0.107923	0.0449318	0.037707	0.108372	0.407765	0.25658	0.15158	0.11003	0.118613	0.254911	0.275872	0.224927	0.151773	0.0107936	0.0183208	0.470314	0.0295662	0.0391624	0.387533	0.0551036	0.00279583	0.0765217	0.5289	3.39178	0.353031	0.376937	0.052318	0.217714	9.40934
5120	-13155.5	-13083.7	-71.7659	0.278247	0.357382	0.176558	0.137683	0.333253	0.124742	0.281839	0.286337	0.550669	0.362976	0.271861	0.440228	0.110814	0.343459	0.24555	0.425607	0.275647	0.0779292	0.303796	0.240556	0.204825	0.311745	0.186189	0.192253	0.0686011	0.127377	0.119759	0.307168	0.0667046	0.0461471	0.110833	0.00733588	0.0405072	0.108372	0.246358	0.174529	0.0655952	0.110868	0.0838395	0.230677	0.416184	0.218218	0.087224	0.00596046	0.0184582	0.505341	0.0271484	0.036886	0.341277	0.0708894	0.003697	0.0877189	0.557397	3.35119	0.353031	0.376937	0.052318	0.217714	8.88415
5130	-13166	-13091.1	-74.9223	0.252024	0.355607	0.221722	0.158436	0.373994	0.169256	0.407978	0.269584	0.522758	0.32645	0.368342	0.35175	0.113691	0.40616	0.189705	0.432123	0.297323	0.0362483	0.269725	0.173986	0.160199	0.231451	0.146631	0.197355	0.050326	0.125498	0.18612	0.368105	0.0984114	0.0387236	0.0551726	0.00584685	0.0579366	0.0714321	0.343516	0.245372	0.148807	0.136407	0.120164	0.268191	0.271265	0.257676	0.167249	0.00346826	0.0142103	0.53583	0.0269177	0.0337147	0.31416	0.0751664	0.00220742	0.0681553	0.505734	3.4239	0.351996	0.375831	0.0550983	0.217075	9.20016
5140	-13159.7	-13083.6	-76.0935	0.252024	0.436172	0.243769	0.14184	0.271991	0.162583	0.334094	0.331784	0.524876	0.273509	0.345765	0.432498	0.132064	0.397518	0.235491	0.564393	0.407371	0.097865	0.319615	0.164722	0.238804	0.285518	0.134144	0.280072	0.0848661	0.0577129	0.147023	0.251771	0.0810265	0.0264027	0.167687	0.00549193	0.0275982	0.0720708	0.327954	0.172078	0.0969337	0.0398353	0.142098	0.260206	0.328087	0.202581	0.0544822	0.0152036	0.0140061	0.523422	0.0293814	0.0329339	0.332828	0.0674289	0.00220742	0.0681553	0.505734	3.4239	0.350736	0.374486	0.0584789	0.216299	9.31757
5150	-13159	-13078.9	-80.0894	0.250133	0.467517	0.185724	0.114674	0.351595	0.118644	0.329812	0.357385	0.526903	0.373222	0.434384	0.504548	0.0994091	0.395855	0.227046	0.521858	0.341825	0.0985298	0.268115	0.267056	0.225133	0.282362	0.153219	0.222046	0.0663261	0.0220783	0.147738	0.39042	0.0495589	0.0515532	0.105859	0.00784954	0.0135792	0.102253	0.368375	0.173176	0.119985	0.110894	0.110076	0.258987	0.28106	0.286885	0.169407	0.0142391	0.0159194	0.443901	0.033395	0.0374328	0.417431	0.0519205	0.00211795	0.0667858	0.501765	3.42933	0.350736	0.374486	0.0584789	0.216299	9.71716
5160	-13160.3	-13090.6	-69.7211	0.264744	0.454915	0.282033	0.168548	0.160664	0.111744	0.329812	0.254928	0.563604	0.320921	0.267461	0.510597	0.152632	0.285826	0.218719	0.407836	0.282577	0.0667094	0.225036	0.268295	0.180691	0.326016	0.150393	0.211764	0.057632	0.0647423	0.0996499	0.205134	0.073298	0.025882	0.100279	0.0671304	0.0137603	0.116181	0.438265	0.0939479	0.0791901	0.0659868	0.0755892	0.2121	0.299967	0.181593	0.118449	0.0895666	0.020718	0.438036	0.0329537	0.0315431	0.411916	0.0648338	0.00287128	0.0775256	0.531565	3.38804	0.351627	0.372897	0.0586275	0.216848	8.68006
5170	-13147.4	-13074.5	-72.8497	0.285648	0.372378	0.22475	0.157885	0.240707	0.139106	0.320018	0.324787	0.475235	0.324052	0.340988	0.510597	0.148702	0.349198	0.198966	0.422312	0.379962	0.0949045	0.302256	0.214426	0.183787	0.268433	0.13189	0.15608	0.0751126	0.104907	0.151574	0.283628	0.0700657	0.0119281	0.111315	0.0510873	0.0330441	0.0552446	0.304122	0.214552	0.117354	0.0636791	0.0921851	0.22523	0.345041	0.227341	0.101373	0.0728588	0.020718	0.438036	0.0329537	0.0315431	0.411916	0.0648338	0.0042035	0.0933877	0.570895	3.33151	0.353804	0.375205	0.0568235	0.214167	8.99306
5180	-13148.1	-13076	-72.0316	0.267002	0.396783	0.227259	0.112287	0.257028	0.18183	0.341736	0.300445	0.497501	0.375794	0.329221	0.480796	0.145339	0.320958	0.204525	0.460941	0.293674	0.0679533	0.234313	0.176517	0.143914	0.346836	0.145327	0.202589	0.0936123	0.0633312	0.143777	0.222987	0.0688037	0.0473046	0.082462	0.0450247	0.0259336	0.124965	0.309232	0.165988	0.101481	0.0474723	0.0923782	0.193275	0.373952	0.247361	0.098875	0.119568	0.0164848	0.443107	0.0333352	0.0327292	0.416684	0.0576594	0.00300059	0.0792144	0.535996	3.38179	0.353804	0.375205	0.0568235	0.214167	8.91135
5190	-13168.8	-13084.5	-84.2971	0.25764	0.516474	0.253381	0.155766	0.382211	0.24488	0.363697	0.279743	0.509052	0.322278	0.470684	0.396195	0.187051	0.327257	0.230018	0.461118	0.404037	0.0715125	0.316895	0.193599	0.2212	0.276605	0.172394	0.22591	0.0475859	0.119155	0.180222	0.31545	0.0455028	0.0210835	0.108738	0.0521546	0.0862982	0.0862577	0.236555	0.184819	0.12226	0.0436063	0.0550973	0.359369	0.410378	0.403782	0.158469	0.118798	0.0149547	0.473486	0.0301527	0.0296835	0.396813	0.0549097	0.00248713	0.0722604	0.517323	3.40793	0.362041	0.370422	0.0560991	0.211437	10.1375
5200	-13173.6	-13090.7	-82.9099	0.266713	0.466348	0.261861	0.150769	0.272463	0.137984	0.300101	0.281685	0.636169	0.388162	0.341444	0.53713	0.139766	0.433566	0.198296	0.464397	0.381558	0.0803653	0.288714	0.287185	0.149732	0.382493	0.192521	0.247301	0.100722	0.172598	0.285153	0.337465	0.0801525	0.0481015	0.102103	0.0196309	0.0369213	0.0474213	0.307662	0.115826	0.0707814	0.0602051	0.0622536	0.342477	0.327656	0.36346	0.069232	0.0284661	0.0148713	0.470844	0.0321358	0.0329467	0.394599	0.0546033	0.00298383	0.0789977	0.535431	3.38259	0.347451	0.373112	0.0565065	0.22293	9.9983
5210	-13156.2	-13083.3	-72.9635	0.254561	0.338416	0.20234	0.15422	0.299636	0.198317	0.300274	0.347223	0.582285	0.297859	0.367324	0.428143	0.136277	0.335919	0.279724	0.523759	0.307016	0.08349	0.332596	0.200373	0.141682	0.244179	0.10635	0.166032	0.0443305	0.102924	0.113106	0.268647	0.104077	0.086222	0.0958286	0.015913	0.0287006	0.117699	0.340411	0.148062	0.124391	0.0621434	0.0718104	0.230911	0.298067	0.219528	0.101094	0.0564251	0.0199256	0.45909	0.0313335	0.0321242	0.384747	0.0727797	0.00233116	0.0700027	0.511005	3.41666	0.347451	0.373112	0.0565065	0.22293	9.00372
5220	-13160.9	-13095.7	-65.2393	0.255581	0.305731	0.194951	0.1379	0.31671	0.153628	0.243979	0.238704	0.35411	0.342301	0.433543	0.358907	0.142588	0.328646	0.204369	0.468288	0.190326	0.100282	0.290446	0.187026	0.184866	0.266575	0.164218	0.160265	0.0582676	0.0832801	0.12511	0.18305	0.0845861	0.0434838	0.0445324	0.0302881	0.0292248	0.131623	0.311866	0.104113	0.102325	0.116953	0.0939064	0.157284	0.32633	0.229848	0.0929099	0.114056	0.0174808	0.525103	0.0274889	0.0285376	0.33754	0.0638497	0.00238215	0.0707492	0.513109	3.41376	0.347027	0.373878	0.0564375	0.222658	8.2314
5230	-13158.8	-13094.8	-63.9499	0.261015	0.419789	0.224256	0.1379	0.265439	0.15995	0.2531	0.220396	0.39415	0.382583	0.259037	0.450415	0.10185	0.276591	0.209152	0.454195	0.266692	0.071727	0.321298	0.170385	0.153177	0.261222	0.132174	0.112199	0.0609625	0.144993	0.134056	0.295612	0.0480117	0.0327565	0.0638349	0.0242107	0.0737284	0.0554387	0.288449	0.103072	0.096044	0.108955	0.042514	0.215446	0.181466	0.201964	0.0882679	0.144964	0.020867	0.521573	0.0276122	0.026758	0.339053	0.0641361	0.00266535	0.0747521	0.524146	3.39844	0.347039	0.373294	0.0570022	0.222665	8.10242
5240	-13166.3	-13091.7	-74.5775	0.261015	0.384151	0.170719	0.214965	0.2986	0.148935	0.320774	0.318071	0.477349	0.382583	0.357931	0.419608	0.154477	0.466232	0.225898	0.381113	0.317661	0.0970553	0.32635	0.237054	0.150927	0.209946	0.145289	0.204894	0.0277564	0.128824	0.129604	0.215929	0.0822885	0.0475122	0.105569	0.0472904	0.0758331	0.168498	0.410352	0.175247	0.132028	0.0400028	0.0345527	0.233814	0.26354	0.213607	0.126409	0.0936845	0.0217434	0.485444	0.0256995	0.021872	0.378079	0.0671624	0.00266535	0.0747521	0.524146	3.39844	0.356969	0.355561	0.0584324	0.229037	9.16292
5250	-13173.8	-13103.4	-70.4117	0.256448	0.364346	0.180219	0.179242	0.229949	0.131215	0.247433	0.349466	0.485529	0.23438	0.452358	0.420533	0.145907	0.326709	0.217082	0.516965	0.248252	0.117362	0.259066	0.187653	0.244491	0.286179	0.120164	0.278392	0.029965	0.064303	0.10865	0.245464	0.0837793	0.0350615	0.0848164	0.0519469	0.014022	0.0925302	0.228179	0.212787	0.074226	0.143274	0.0466508	0.197392	0.396283	0.212246	0.155024	0.0468796	0.0214377	0.47862	0.0245351	0.0275074	0.372764	0.0751354	0.00242599	0.0713845	0.514888	3.4113	0.356969	0.355561	0.0584324	0.229037	8.74637
5260	-13169.6	-13092.1	-77.4688	0.27248	0.50496	0.226062	0.11683	0.313138	0.127655	0.255075	0.308133	0.547839	0.413001	0.322087	0.445907	0.211859	0.376312	0.200433	0.472086	0.307257	0.111302	0.274657	0.210139	0.282082	0.319309	0.137132	0.204297	0.0468675	0.119899	0.111718	0.231342	0.058911	0.0443966	0.109424	0.049531	0.0389314	0.100345	0.32025	0.135692	0.139769	0.0877001	0.0432211	0.324228	0.364415	0.290705	0.0903038	0.0573406	0.0214507	0.481649	0.0326924	0.0261568	0.375124	0.0629272	0.00332889	0.0833392	0.546559	3.36677	0.358979	0.357563	0.0587613	0.224697	9.45254
5270	-13165.2	-13089.1	-76.1499	0.264297	0.437605	0.204319	0.133732	0.297481	0.162453	0.224782	0.331204	0.467343	0.322205	0.351097	0.508234	0.181706	0.3366	0.200508	0.423823	0.305777	0.0408817	0.469689	0.196481	0.181049	0.330334	0.145925	0.196584	0.11487	0.0706506	0.200921	0.33534	0.111022	0.0238225	0.0693889	0.0387643	0.0362277	0.0980532	0.290837	0.18541	0.102561	0.0978005	0.0696211	0.279544	0.234695	0.352802	0.0814772	0.0780304	0.015145	0.483674	0.0302906	0.0292373	0.376701	0.064952	0.0028461	0.0771921	0.530682	3.38928	0.354679	0.365259	0.0580573	0.222005	9.32165
5280	-13167.5	-13082.1	-85.4182	0.271984	0.525278	0.202008	0.229059	0.31471	0.161881	0.28443	0.331204	0.591054	0.398552	0.370791	0.578983	0.156063	0.443891	0.252228	0.423823	0.283916	0.0857581	0.283627	0.229698	0.25248	0.318744	0.232428	0.269381	0.0636003	0.0522815	0.192828	0.216673	0.0994264	0.0383806	0.0472229	0.0304908	0.0687854	0.0927114	0.46675	0.184506	0.0682922	0.0756233	0.0958357	0.279544	0.58695	0.252052	0.0909673	0.0256375	0.0163725	0.441878	0.0326938	0.031607	0.407232	0.0702163	0.00329829	0.0829639	0.545612	3.36813	0.354243	0.36481	0.0592138	0.221733	10.2485
5290	-13162.4	-13086.2	-76.2177	0.243874	0.420178	0.182919	0.137803	0.31471	0.168135	0.342068	0.405148	0.50401	0.334414	0.352591	0.434799	0.169264	0.386167	0.284295	0.45802	0.284844	0.0447107	0.330459	0.17499	0.218968	0.357678	0.144413	0.212605	0.0465634	0.0528345	0.149711	0.272417	0.128287	0.0271177	0.0548921	0.0293559	0.07045	0.0957443	0.302008	0.133894	0.110037	0.0752097	0.123551	0.184199	0.29302	0.317753	0.0608179	0.13778	0.0145273	0.437113	0.0323412	0.0401682	0.392313	0.083538	0.00183842	0.0623026	0.488386	3.44747	0.353399	0.363941	0.0614546	0.221205	9.32883
5300	-13164.6	-13094.2	-70.4641	0.293631	0.389534	0.253962	0.106574	0.268176	0.194342	0.284061	0.252575	0.467747	0.273201	0.313774	0.409351	0.173189	0.325752	0.178931	0.518315	0.298153	0.0628906	0.299431	0.214494	0.219001	0.329846	0.163028	0.240614	0.0850849	0.0437024	0.112662	0.165589	0.102702	0.0251517	0.0325382	0.0286936	0.0443376	0.0903738	0.29283	0.17028	0.130762	0.0377824	0.109157	0.229963	0.359785	0.274397	0.140833	0.0417661	0.0166259	0.500256	0.037013	0.0274459	0.371796	0.0468633	0.00479294	0.0995507	0.584951	3.31071	0.360428	0.371179	0.0626769	0.205716	8.75533
5310	-13154.5	-13092.1	-62.4591	0.252952	0.395728	0.19627	0.142087	0.260931	0.159907	0.291024	0.242761	0.467747	0.290263	0.255055	0.405239	0.166808	0.293755	0.226061	0.301391	0.217765	0.0427153	0.261147	0.164783	0.205018	0.228476	0.125348	0.249163	0.0647333	0.0835203	0.130963	0.208338	0.107395	0.0755758	0.0701867	0.0251531	0.0425369	0.0591922	0.264658	0.162259	0.093927	0.10698	0.0881204	0.181395	0.2228	0.212855	0.134505	0.0305042	0.0199398	0.403974	0.0428178	0.0221115	0.445903	0.0652534	0.00225221	0.0688302	0.50767	3.42125	0.360428	0.371179	0.0626769	0.205716	7.95504
5320	-13151.7	-13086.2	-65.525	0.278391	0.360019	0.195127	0.18176	0.310291	0.107774	0.231813	0.25504	0.576995	0.288321	0.299686	0.35683	0.115427	0.311075	0.238423	0.459197	0.318476	0.0403555	0.2901	0.183398	0.157638	0.303295	0.132226	0.200212	0.0519979	0.0678741	0.0924337	0.162306	0.123708	0.0502322	0.117804	0.0161932	0.0581109	0.0748767	0.415789	0.170057	0.0633151	0.0629587	0.116692	0.181705	0.249201	0.175958	0.0733995	0.0216452	0.0198614	0.402385	0.0426494	0.0304879	0.444149	0.0604666	0.0037065	0.0878289	0.557664	3.3508	0.368444	0.357194	0.0640708	0.210291	8.25974
5330	-13149.7	-13086.1	-63.579	0.261056	0.306591	0.203902	0.149928	0.301005	0.136333	0.402249	0.278362	0.428587	0.285306	0.368184	0.419718	0.108479	0.331827	0.219345	0.356397	0.264237	0.0529921	0.163221	0.161031	0.15612	0.272677	0.0932218	0.171707	0.0513673	0.115485	0.0777474	0.230366	0.0789397	0.046283	0.104605	0.0077546	0.028233	0.0718604	0.323208	0.200313	0.0992788	0.0861892	0.0854726	0.24192	0.237787	0.201127	0.102701	0.0431706	0.0212994	0.431519	0.0395006	0.0225371	0.430149	0.054995	0.00266757	0.0747826	0.524229	3.39832	0.368444	0.357194	0.0640708	0.210291	8.06523
5340	-13159.8	-13094.8	-65.0659	0.278838	0.336245	0.190856	0.124788	0.209439	0.177206	0.315113	0.32624	0.418088	0.262388	0.299681	0.431895	0.123089	0.290739	0.183781	0.351297	0.208014	0.0680305	0.291108	0.172937	0.208612	0.386574	0.14235	0.198634	0.0637965	0.0537732	0.105457	0.228672	0.0492056	0.0361073	0.127547	0.00385009	0.0527842	0.0715155	0.403353	0.0986481	0.0780867	0.0392995	0.0813329	0.250398	0.268588	0.325661	0.0884544	0.070197	0.0220619	0.382798	0.0409146	0.0322708	0.445548	0.0764071	0.00373605	0.0881699	0.558492	3.3496	0.368444	0.357194	0.0640708	0.210291	8.21383
5350	-13156.7	-13099	-57.6407	0.28959	0.306522	0.176418	0.140877	0.231485	0.0987265	0.264547	0.252055	0.362196	0.209424	0.317203	0.351362	0.111943	0.321383	0.154203	0.381386	0.290198	0.0707584	0.152553	0.179836	0.137606	0.240191	0.0932775	0.172757	0.0420381	0.0749087	0.107689	0.286168	0.0572811	0.0710585	0.112121	0.00388522	0.103705	0.0575385	0.365034	0.160775	0.115309	0.0737265	0.0791555	0.151838	0.224891	0.201216	0.0374033	0.128605	0.0206151	0.396343	0.0440904	0.0324467	0.432359	0.0741454	0.00448891	0.0964249	0.577898	3.32119	0.368444	0.357194	0.0640708	0.210291	7.47125
5360	-13156.8	-13092.5	-64.2851	0.276324	0.314368	0.228694	0.120329	0.212701	0.127705	0.29726	0.251131	0.568509	0.33477	0.328846	0.439653	0.143299	0.231098	0.184289	0.400477	0.241781	0.0713578	0.256939	0.170299	0.172538	0.384353	0.168072	0.199336	0.0298722	0.0892851	0.0900897	0.149277	0.115744	0.0934287	0.0990926	0.00923496	0.0350907	0.095979	0.354723	0.141428	0.103193	0.0551535	0.0639301	0.148139	0.254418	0.201208	0.112221	0.0458717	0.0169881	0.396712	0.0441314	0.0351926	0.432762	0.0742144	0.00357169	0.0862547	0.553815	3.35636	0.371144	0.359812	0.0572112	0.211832	8.13518
5370	-13163	-13092.4	-70.6029	0.269716	0.354626	0.157682	0.118818	0.307439	0.0938899	0.28374	0.368724	0.494711	0.34391	0.271154	0.37137	0.117324	0.40486	0.237133	0.388629	0.271836	0.0585019	0.286009	0.201162	0.179661	0.308281	0.127109	0.211682	0.0806075	0.138422	0.136222	0.17961	0.136091	0.127502	0.143368	0.00585029	0.046625	0.0653895	0.375451	0.171628	0.0942728	0.0522807	0.048373	0.28203	0.224058	0.292053	0.121285	0.0876242	0.0129362	0.454562	0.0393497	0.0358965	0.385871	0.0713841	0.00316063	0.081253	0.541261	3.37432	0.371144	0.359812	0.0572112	0.211832	8.76699
5380	-13168.7	-13099.4	-69.2177	0.269893	0.349382	0.170196	0.166102	0.292789	0.105885	0.414018	0.254694	0.514549	0.307105	0.323538	0.336652	0.179284	0.294919	0.262046	0.362039	0.275271	0.0844363	0.276267	0.193659	0.14392	0.237514	0.162341	0.147271	0.10595	0.105725	0.191008	0.285511	0.0612961	0.121989	0.200373	0.029797	0.0281571	0.0540639	0.24629	0.1947	0.0861049	0.113529	0.140948	0.156409	0.299334	0.201695	0.0752871	0.075273	0.0153261	0.460731	0.0398837	0.0363837	0.391107	0.0565682	0.00317124	0.0813863	0.541603	3.37384	0.367098	0.35589	0.0565876	0.220424	8.62732
