Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-32.6078	0	-32.6078	36.6686	0.133886	0.376696	0.149593	0.0548419	0.0158386	0.111706	0.0550899	0.0737408	0.00930179	0.00454008	0.00417232	0.260812	0.00467074	0.00941565	0.337051	0.162723	0.0236307	0.0816838	0.210941	0.1279	0.00946467	0.167411	0.101801	0.0289806	0.00827518	0.248463	0.149198	0.0506069	0.123066	0.146897	0.0590527	0.221865	0.00433264	0.069665	0.253969	0.26765	0.397703	0.0129355	0.00585834	0.0604259	0.0820447	0.172691	0.00345287	0.000604987	0.406066	0.00170557	0.575686	3.24301e-06	0.0159336	0.798591	0.938881	1.04556	1.21697	7.67435e-05	0.00130248	0.833856	0.164764	4.85404
110	-25.9613	0	-25.9613	28.1012	0.069788	0.263517	0.0967767	0.106587	0.0105389	0.0733247	0.048427	0.101285	0.032778	0.00317795	0.00223064	0.376758	0.00606374	0.00271725	0.0560758	0.160934	0.120683	0.11364	0.123729	0.0575218	0.00340161	0.130374	0.0595453	0.0399417	0.060198	0.25478	0.103886	0.0345739	0.237996	0.106947	0.111754	0.240181	0.00208221	0.0811792	0.0159293	0.156765	0.279793	0.0248895	0.0125028	0.103947	0.207182	0.134703	0.00312222	0.0015064	0.592614	0.0580907	0.31512	2.85246e-06	0.0326663	0.771438	0.92902	1.05069	1.24885	0.000315687	0.363393	0.515576	0.120716	4.23223
120	-28.6678	0	-28.6678	32.1099	0.17556	0.378123	0.0916604	0.180919	0.0105162	0.0376548	0.0150806	0.0386143	0.0619967	0.020749	0.00125185	0.199032	0.010308	0.00147766	0.158845	0.0926459	0.0460092	0.216193	0.170837	0.126697	0.00973411	0.18003	0.040433	0.0503379	0.160689	0.174327	0.133455	0.0762978	0.149212	0.0946536	0.116513	0.117065	0.00103249	0.0612115	0.0356495	0.387953	0.07486	0.00594734	0.0490928	0.0626887	0.445625	0.0182239	0.00363063	0.00524822	0.692412	0.0748415	0.120073	6.37281e-06	0.107419	0.785445	0.93416	1.04808	1.23232	0.0121725	0.858925	0.0264088	0.102493	4.48283
130	-24.5874	0	-24.5874	15.5572	0.146072	0.100898	0.259342	0.148315	0.00782922	0.00376542	0.0033944	0.0540363	0.0416712	0.0174229	0.00238211	0.248233	0.0204956	0.00592671	0.0820924	0.0580809	0.0225092	0.165372	0.258155	0.0449725	0.0146668	0.140566	0.0238548	0.0566442	0.0801946	0.166973	0.057604	0.0307068	0.322065	0.367951	0.12785	0.153772	0.00216763	0.0564315	0.0357458	0.398985	0.0276023	0.0126056	0.155415	0.0337461	0.157291	0.038908	0.00484823	0.0410343	0.18435	0.420756	0.245914	2.35667e-07	0.107945	0.69863	0.900395	1.06302	1.33795	0.0632889	0.240235	0.274756	0.421719	4.15756
140	-27.2593	0	-27.2593	32.634	0.188141	0.0675114	0.151099	0.190722	0.0264409	0.00148157	0.00262256	0.0915936	0.0567893	0.0929294	0.00458985	0.183013	0.0148352	0.00911835	0.126111	0.0888134	0.00758703	0.119678	0.306624	0.0744065	0.0773478	0.0691735	0.0252659	0.0479007	0.130353	0.0997249	0.0376237	0.246407	0.540114	0.145097	0.0456441	0.109356	0.00238853	0.118142	0.0149531	0.208873	0.0129386	0.0124773	0.266584	0.0355187	0.108628	0.17308	0.00766803	0.104554	0.00286396	0.637784	0.243979	3.37807e-07	0.0108175	0.787091	0.934756	1.04776	1.23039	0.225603	0.65487	0.0377867	0.0817404	4.33937
150	-35.3081	0	-35.3081	8.16097	0.36795	0.318112	0.201559	0.154024	0.0719612	0.00188397	0.0123204	0.291445	0.0769117	0.185621	0.00671149	0.101372	0.018884	0.0127339	0.225614	0.0644361	0.0141068	0.0600603	0.104936	0.0313549	0.0222464	0.097897	0.0116939	0.0131012	0.363549	0.0603789	0.0647155	0.228088	0.275371	0.237692	0.0176141	0.10262	0.00543681	0.0760932	0.01351	0.748427	0.0129039	0.0145745	0.131093	0.188305	0.0825137	0.174171	0.00261848	0.0575005	0.000315225	0.724973	0.196351	9.04415e-08	0.0208606	0.596611	0.854261	1.07628	1.47285	0.176443	0.319857	0.091984	0.411716	5.26661
160	-40.453	0	-40.453	20.5827	0.127441	0.368263	0.0773628	0.256503	0.193264	0.0015111	0.0144667	0.160951	0.0731141	0.400229	0.0113135	0.29964	0.0508062	0.0127199	0.166486	0.105417	0.0056686	0.0246074	0.151856	0.0390884	0.0507216	0.251012	0.00496988	0.00754643	0.386591	0.0249976	0.0505427	0.31542	0.747597	0.155416	0.019662	0.0779742	0.00584546	0.105476	0.00911193	0.279393	0.0143326	0.0210386	0.268991	0.194108	0.0448432	0.128065	0.0146314	0.11592	3.7895e-05	0.420026	0.424944	2.3166e-07	0.0390719	0.735378	0.915254	1.05706	1.2923	0.135867	0.121569	0.00428579	0.738278	5.71899
170	-43.5098	0	-43.5098	13.8602	0.0558321	0.166857	0.080828	0.148026	0.194524	0.00114483	0.00445559	0.160063	0.0927685	0.749237	0.0225474	0.377198	0.123487	0.00748792	0.0775648	0.112953	0.0136169	0.0362525	0.331974	0.0496048	0.0286269	0.359068	0.00404508	0.0086867	0.351301	0.018152	0.00697853	0.36476	0.565767	0.0351348	0.0111939	0.121726	0.00988101	0.1082	0.00262079	0.41262	0.0640829	0.0218355	0.344293	0.134735	0.0674705	0.189404	0.0212761	0.160652	1.77866e-05	0.775501	0.0485425	1.75663e-07	0.0152866	0.68219	0.893462	1.0655	1.35885	0.530633	0.329134	0.0248346	0.115399	6.05828
180	-41.1183	0	-41.1183	67.0697	0.0274855	0.0425105	0.341906	0.270624	0.110372	0.00214881	0.00169367	0.173006	0.0481873	0.592497	0.0399061	0.363799	0.134274	0.0176172	0.129882	0.286606	0.00924283	0.0231931	0.234396	0.048671	0.0225631	0.245934	0.0162643	0.0112408	0.481448	0.0184676	0.010135	0.292973	0.511007	0.0444536	0.0126937	0.0425966	0.018337	0.0499732	0.005685	0.097418	0.146046	0.0332505	0.312706	0.0442989	0.0674677	0.162231	0.00787915	0.346748	0.00151878	0.139263	0.30785	4.52022e-07	0.20462	0.849339	0.956211	1.03527	1.15917	0.0619205	0.00822723	0.597791	0.332061	5.55309
190	-29.4186	0	-29.4186	71.0047	0.0238489	0.031121	0.177262	0.168453	0.138224	0.00259597	0.00285123	0.0976503	0.0471266	0.224955	0.06026	0.428159	0.0953316	0.0406201	0.115888	0.394433	0.0544205	0.0335752	0.0354008	0.177625	0.019342	0.346144	0.0414509	0.00713572	0.355824	0.0331396	0.00935685	0.0711977	0.199695	0.0203193	0.0315746	0.0476733	0.0415235	0.0584122	0.00914785	0.0218194	0.14691	0.0163601	0.0699179	0.111879	0.128119	0.222065	0.00463325	0.118479	0.0031782	0.225288	0.198725	7.74926e-08	0.454331	0.853442	0.957552	1.03441	1.1546	0.076797	0.0263698	0.322507	0.574326	4.36344
200	-20.9637	0	-20.9637	35.6228	0.0900346	0.0548604	0.208236	0.135468	0.200524	0.00406964	0.00252349	0.0436652	0.0655259	0.245679	0.0785957	0.174385	0.15094	0.0486929	0.124577	0.123083	0.0312854	0.0503336	0.0891297	0.153204	0.102146	0.138012	0.127004	0.00740274	0.111253	0.0187166	0.0190823	0.107361	0.241608	0.0277725	0.0341014	0.0351566	0.0184261	0.0362361	0.0129614	0.00699365	0.114771	0.0240084	0.0742598	0.174444	0.113695	0.0727388	0.00189582	0.225054	0.00368035	0.0355837	0.423507	5.59174e-07	0.312175	0.795792	0.937884	1.0461	1.22022	0.278528	0.120036	0.451719	0.149718	3.69486
210	-23.3741	0	-23.3741	4.74016	0.107216	0.0638388	0.284762	0.248676	0.440303	0.00590816	0.00156913	0.0682632	0.306731	0.221606	0.0694606	0.0759498	0.0878098	0.0640174	0.153656	0.0920743	0.0150048	0.0306929	0.138618	0.0432306	0.0390342	0.0779488	0.0467871	0.0119015	0.0719284	0.0263409	0.0340726	0.101121	0.146374	0.019956	0.0126584	0.118167	0.0365782	0.168385	0.0145181	0.0246956	0.161349	0.0195617	0.0668326	0.238952	0.0786987	0.0531755	0.00188703	0.13296	0.00134559	0.0347242	0.641736	2.03201e-06	0.189232	0.490914	0.797456	1.08372	1.62791	0.099495	0.100903	0.151021	0.648581	4.09031
220	-25.5282	0	-25.5282	4.37428	0.0743729	0.10281	0.144206	0.229824	0.241432	0.00171242	0.00330235	0.2139	0.0492884	0.0444199	0.0533151	0.097992	0.124803	0.137472	0.182125	0.0574043	0.0108815	0.0121305	0.827359	0.136786	0.0338061	0.0345161	0.180002	0.00809152	0.0864559	0.0845777	0.0507123	0.191969	0.164263	0.0385099	0.00508	0.0344435	0.0261124	0.0718415	0.0133952	0.0234877	0.19174	0.0368908	0.0255803	0.107642	0.100734	0.0494105	0.0027572	0.000401648	1.02124e-05	0.000164371	0.978527	1.22414e-07	0.0208964	0.473811	0.787233	1.08418	1.65478	0.271001	0.0569371	0.0270548	0.645008	4.30756
230	-20.1913	0	-20.1913	36.8432	0.0317539	0.195302	0.110074	0.163568	0.245145	0.00109225	0.00258607	0.0703968	0.085082	0.017891	0.166066	0.183561	0.0415014	0.210559	0.0848466	0.0371799	0.0113841	0.0690788	0.197933	0.0902488	0.110623	0.0172308	0.0991236	0.0135647	0.0806702	0.0897231	0.00628983	0.136328	0.250819	0.0450842	0.0227003	0.0508615	0.00426731	0.0705605	0.0223922	0.011022	0.164346	0.0159746	0.0351925	0.10978	0.174422	0.0638014	0.00149604	0.000629437	8.74429e-05	0.00229985	0.299849	2.569e-06	0.697132	0.799047	0.939043	1.04547	1.21644	0.0715361	0.912399	0.00352795	0.0125373	3.61152
240	-31.947	0	-31.947	66.0233	0.0670762	0.0867967	0.0756898	0.247545	0.2228	0.000712007	0.00407173	0.0166451	0.072693	0.0537865	0.112526	0.0527796	0.112981	0.0745319	0.0795306	0.159216	0.0514532	0.10212	0.552779	0.0550737	0.0363647	0.0463465	0.120222	0.0810553	0.192051	0.0841036	0.0085795	0.157342	0.169789	0.0458586	0.0296629	0.0954307	0.00638997	0.034089	0.0263659	0.0106314	0.102027	0.0216427	0.258114	0.203243	0.49257	0.217284	0.00122348	0.000398025	3.20054e-06	0.0051378	0.738233	2.71973e-06	0.256226	0.848188	0.955834	1.03552	1.16046	0.960093	0.0300275	0.00278118	0.00709838	4.64119
250	-28.9163	0	-28.9163	29.8059	0.016704	0.253207	0.112937	0.159063	0.222128	0.00967208	0.0163723	0.0375009	0.0445865	0.0866912	0.0926278	0.0603306	0.0696161	0.0168971	0.191054	0.18454	0.0758877	0.104579	0.175658	0.0448455	0.0104465	0.0117267	0.0653428	0.073841	0.0994873	0.0742893	0.0255121	0.305756	0.262126	0.0882422	0.0844349	0.0520339	0.00270596	0.0192509	0.108418	0.00784769	0.0673639	0.0441899	0.189596	0.138973	0.613744	0.197858	0.00112891	0.000126278	2.81628e-06	0.00462754	0.333742	1.06221e-05	0.66149	0.777726	0.931342	1.04952	1.24141	0.861365	0.0199395	0.00832234	0.110373	4.51921
260	-35.53	0	-35.53	52.0204	0.00608244	0.245002	0.0496313	0.24372	0.0275381	0.0289144	0.0171798	0.0219078	0.0361094	0.225262	0.21362	0.144787	0.024554	0.0367384	0.0556031	0.112218	0.0711829	0.118089	0.17063	0.0711751	0.00273578	0.014693	0.0683242	0.0403587	0.0489394	0.047577	0.087255	0.244662	0.122682	0.345493	0.0559882	0.315946	0.000885671	0.0677703	0.171623	0.020963	0.195688	0.0495094	0.139426	0.102884	0.596098	0.409168	0.00088609	0.000614001	3.02531e-06	0.0174084	0.352489	1.72576e-05	0.629468	0.829678	0.949663	1.03936	1.1813	0.149446	0.00410919	0.00242978	0.844015	5.0695
270	-29.6564	0	-29.6564	27.9806	0.014739	0.419504	0.0632366	0.119044	0.0306872	0.00741211	0.00708478	0.134812	0.113704	0.407366	0.184854	0.0202079	0.031591	0.0204808	0.177815	0.0805426	0.0925967	0.086984	0.0317895	0.0629998	0.00294817	0.0378579	0.344821	0.0821448	0.0383279	0.0851759	0.194802	0.112988	0.0609521	0.301929	0.0468803	0.317996	0.000525019	0.0734862	0.0598723	0.0116866	0.0689469	0.0648507	0.0870308	0.141248	0.11855	0.238828	0.00304881	0.00244918	1.20625e-06	0.0672383	0.584041	2.73984e-05	0.346243	0.770972	0.928847	1.05077	1.24941	0.849278	0.00814468	0.0748347	0.0677427	4.60235
280	-29.3771	0	-29.3771	29.2687	0.0336026	0.24232	0.147593	0.0613722	0.123893	0.0186061	0.0113686	0.0772455	0.0290945	0.138083	0.34212	0.0257324	0.113568	0.0316743	0.0969111	0.138957	0.102939	0.0331119	0.0720139	0.092665	0.00289795	0.077141	0.209434	0.0546072	0.082942	0.221129	0.18463	0.0237617	0.0334288	0.0574748	0.0265076	0.278226	0.000971398	0.0465494	0.0957058	0.0126164	0.17358	0.292722	0.157063	0.140724	0.0131959	0.444832	0.00496053	0.120121	1.4158e-05	0.010866	0.361191	0.000717554	0.50709	0.775801	0.930633	1.04988	1.24368	0.920664	0.0203854	0.0575229	0.00142818	4.56797
290	-23.944	0	-23.944	14.6384	0.059928	0.0258712	0.255845	0.217862	0.120152	0.0584944	0.0123562	0.0749621	0.0141874	0.161064	0.137357	0.0121851	0.0811982	0.0200512	0.189146	0.0597282	0.0988525	0.0200276	0.239773	0.261049	0.0120112	0.0667927	0.162266	0.0480791	0.0738801	0.245482	0.0855893	0.021821	0.0358409	0.0654489	0.0150562	0.182566	0.00243854	0.0957475	0.0422113	0.00453101	0.144157	0.185578	0.0750682	0.0558514	0.0138499	0.333212	0.0102466	0.00398986	4.06356e-06	0.000920621	0.908656	0.00336131	0.083068	0.690062	0.896804	1.06433	1.34881	0.821417	0.145118	0.0311486	0.00231646	4.09782
300	-28.1346	0	-28.1346	46.8343	0.122734	0.0661098	0.0676979	0.527756	0.16146	0.152433	0.0252639	0.0189541	0.017474	0.0603995	0.0397395	0.0240324	0.0550161	0.0484042	0.1678	0.0383831	0.0872255	0.0219307	0.137139	0.495289	0.0222574	0.108199	0.0709117	0.0768119	0.0849732	0.26209	0.287689	0.0577708	0.048309	0.0579455	0.0617512	0.0921839	0.0135001	0.0564618	0.0256435	0.0133614	0.102873	0.130523	0.20849	0.0338139	0.0409098	0.150745	0.0134355	0.249206	0.000540748	0.0015099	0.508921	0.024904	0.214918	0.820856	0.946657	1.04116	1.19133	0.136951	0.0997031	0.753875	0.00947131	4.35589
310	-27.5309	0	-27.5309	46.9482	0.0894645	0.125986	0.0973142	0.503972	0.0452225	0.204298	0.0253176	0.0302169	0.04066	0.026098	0.0704512	0.0207146	0.0896941	0.0302549	0.249506	0.0169453	0.0837487	0.0263741	0.192149	0.175427	0.0354417	0.0680159	0.0766914	0.184652	0.0786554	0.103514	0.144797	0.0309188	0.084875	0.0668339	0.0629106	0.0906632	0.00910888	0.124313	0.028671	0.0316409	0.0711252	0.040478	0.556466	0.0680726	0.0321607	0.147569	0.0135681	0.247218	0.0119902	0.000538591	0.517478	0.0411	0.181675	0.821065	0.946728	1.04111	1.19109	0.129815	0.0116665	0.540533	0.317985	4.29496
320	-25.863	0	-25.863	13.5909	0.0330137	0.0745076	0.0715224	0.643856	0.0146476	0.0848216	0.055097	0.00278016	0.0210655	0.0140052	0.0309856	0.0115769	0.336394	0.0187108	0.37827	0.00845939	0.157652	0.0444543	0.037423	0.277915	0.0491316	0.0405128	0.0811868	0.159584	0.0673402	0.158849	0.0707317	0.0164906	0.0371282	0.011817	0.00607065	0.163772	0.00704507	0.206943	0.00603475	0.0303483	0.184253	0.0782828	0.353518	0.0753233	0.0791595	0.0750628	0.0192068	0.821226	0.00576491	0.00287015	0.0765038	0.00542267	0.0882126	0.679322	0.892234	1.06592	1.36253	0.00358487	0.0206799	0.0187135	0.957022	4.29495
330	-12.6495	0	-12.6495	8.00588	0.0086051	0.0427374	0.0157979	0.232883	0.061315	0.0594819	0.0698878	0.00212986	0.106113	0.0190958	0.0894513	0.0187748	0.111237	0.026072	0.147944	0.0248947	0.270379	0.0476874	0.0177803	0.0697655	0.0941477	0.0794457	0.051676	0.126498	0.0717987	0.0453725	0.04347	0.0332158	0.0557785	0.0242805	0.00226516	0.0625863	0.00378043	0.116072	0.0111792	0.0584136	0.0416561	0.0133032	0.411336	0.052812	0.0429468	0.101137	0.0163196	0.765614	0.000247886	0.000244578	0.224587	0.00064029	0.00866618	0.593187	0.852576	1.07663	1.47761	0.0340637	0.165351	0.697611	0.102974	3.00152
340	-20.9546	0	-20.9546	57.8197	0.00537698	0.152554	0.078171	0.119086	0.24261	0.107839	0.169768	0.00157459	0.0698356	0.0287507	0.070151	0.026562	0.238584	0.0291751	0.0929358	0.00335677	0.170142	0.0624499	0.00827515	0.0286327	0.088876	0.0926531	0.0804463	0.259772	0.0285686	0.164963	0.169008	0.0538161	0.0567053	0.0170121	0.00540457	0.107257	0.00798706	0.111384	0.0804166	0.0423835	0.069987	0.0133074	0.201776	0.08669	0.0168723	0.10305	0.0188068	0.277426	0.00025659	0.000435405	0.362515	0.094075	0.265291	0.838137	0.952505	1.03762	1.17174	0.00100217	0.019366	0.271465	0.708166	3.58297
350	-26.7039	0	-26.7039	5.39255	0.00661031	0.0977384	0.179389	0.0337636	0.165598	0.368827	0.178439	0.00158682	0.298058	0.0223535	0.0816042	0.0293543	0.15207	0.0327622	0.100658	0.0286621	0.0822189	0.0389645	0.015594	0.0429899	0.0175085	0.261455	0.184206	0.0321191	0.0666175	0.171761	0.148197	0.0249211	0.0543925	0.0243895	0.0240434	0.257974	0.0134137	0.105312	0.0935494	0.282137	0.0437655	0.0134578	0.226905	0.0711472	0.0574607	0.239041	0.0490186	0.204312	1.18667e-05	0.000188614	0.0870799	0.597854	0.110554	0.517607	0.812797	1.08256	1.58704	3.53394e-05	0.00675257	0.742618	0.250595	4.42004
360	-30.9965	0	-30.9965	46.5919	0.015904	0.363799	0.108945	0.155312	0.176547	0.200782	0.470919	0.00081911	0.121397	0.0371639	0.0427559	0.0190025	0.04356	0.0417661	0.210457	0.015122	0.0798785	0.0426389	0.0120817	0.191549	0.0540809	0.312088	0.0206818	0.063752	0.0486838	0.109887	0.114236	0.0105886	0.0411713	0.0134522	0.0393332	0.188434	0.00991734	0.198486	0.0799407	0.490432	0.0428461	0.0234914	0.100538	0.0592359	0.081674	0.13422	0.0557325	0.213782	3.41278e-06	0.000112189	0.0188454	0.285361	0.481896	0.820409	0.946503	1.04125	1.19184	4.17598e-05	0.0613416	0.74917	0.189447	4.6433
370	-25.9199	0	-25.9199	19.6709	0.0127068	0.271917	0.112067	0.102344	0.0453419	0.154321	0.130186	0.0017755	0.295565	0.0770907	0.0177229	0.0148652	0.0330778	0.0419066	0.0770177	0.0328316	0.257462	0.094578	0.0431177	0.127558	0.0333366	0.277426	0.0283029	0.0904208	0.339655	0.169899	0.173729	0.0327156	0.0665183	0.00373327	0.0274375	0.10445	0.00299363	0.0773062	0.110887	0.0868639	0.115061	0.0167814	0.094113	0.0880324	0.0853781	0.133001	0.168744	0.00741672	0.000130414	4.85011e-05	0.0106414	0.492899	0.488864	0.729718	0.913021	1.05802	1.29924	0.000151288	0.0198724	0.0815844	0.898392	4.27024
