Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-13970.9	-13915.5	-55.4031	0.319657	0.246689	0.292858	0.0956999	0.229407	0.395609	0.213816	0.221743	0.522416	0.19386	0.204841	0.434837	0.121355	0.310316	0.170448	0.38151	0.407398	0.0877929	0.262986	0.280603	0.548255	0.209413	0.0750787	0.388388	0.0113675	0.000339177	0.0136879	0.0558273	0.0225597	0.183149	0.00508252	0.0096906	0.0585275	0.00301339	0.00570053	0.0314545	0.0164381	0.000542403	0.137079	0.0443542	0.071585	0.0601621	0.197347	0.0295064	0.0738926	0.273512	0.0736393	0.0267522	0.550583	0.00162105	0.00702471	0.119848	0.627384	3.24574	0.297657	0.383222	0.0916134	0.227507	7.25273
110	-13929.4	-13876.1	-53.3501	0.290655	0.278394	0.193066	0.0924236	0.236344	0.396907	0.213816	0.212286	0.409762	0.210558	0.211722	0.380934	0.0877258	0.200394	0.160784	0.381241	0.355966	0.0565355	0.246262	0.316458	0.649623	0.200954	0.0864278	0.40968	0.0482078	0.000673165	0.02027	0.115352	0.00759046	0.113303	0.0045568	0.0192819	0.0890772	0.00457365	0.013714	0.0108057	0.0213003	0.00084108	0.11693	0.0336093	0.112708	0.0805223	0.203931	0.0420532	0.0688118	0.254706	0.0685759	0.0114451	0.583652	0.0128098	0.00456792	0.0972476	0.57977	3.31841	0.297751	0.383171	0.0916012	0.227477	7.04757
120	-13829.6	-13769.2	-60.4209	0.303476	0.262755	0.230429	0.119521	0.237502	0.214246	0.230481	0.179451	0.418729	0.230044	0.214403	0.389727	0.143082	0.185077	0.221336	0.477864	0.596558	0.0767218	0.234068	0.181533	0.795939	0.229987	0.0895451	0.537009	0.207796	0.00114348	0.022994	0.0130644	0.00819198	0.0379234	0.00620309	0.00685773	0.062999	0.00652268	0.0172907	0.00837546	0.016524	0.000493874	0.135111	0.0651455	0.348764	0.048808	0.208003	0.0363646	0.0677995	0.250959	0.0675671	0.0105052	0.575066	0.0281038	0.0055815	0.107202	0.601594	3.28562	0.297751	0.383171	0.0916012	0.227477	7.75458
130	-13795.4	-13738.5	-56.8959	0.303476	0.286113	0.248088	0.11663	0.219813	0.132299	0.181231	0.18544	0.373313	0.234758	0.227663	0.340099	0.108715	0.17332	0.198242	0.393841	0.596558	0.0762411	0.200235	0.193868	0.790723	0.17757	0.0731131	0.460515	0.304948	0.00326895	0.0203077	0.0239837	0.00468851	0.0266385	0.016377	0.0126202	0.0308149	0.00919786	0.0690667	0.0049024	0.0497941	0.000284482	0.03405	0.0687292	0.491742	0.0286818	0.197992	0.0156128	0.0674328	0.251123	0.0672016	0.0177284	0.571955	0.0245587	0.0055815	0.107202	0.601594	3.28562	0.297751	0.383171	0.0916012	0.227477	7.40209
140	-13774.6	-13715.7	-58.8155	0.29053	0.27209	0.23287	0.100152	0.182701	0.148458	0.228881	0.214231	0.400067	0.17437	0.255213	0.341145	0.102482	0.179145	0.175881	0.328852	0.70469	0.109191	0.160116	0.139273	0.727431	0.23257	0.0867388	0.570682	0.397345	0.00264547	0.0643952	0.0168072	0.0073922	0.0338681	0.0157037	0.0112414	0.00928108	0.0113694	0.0958015	0.0115537	0.131311	0.000692213	0.0354491	0.0712883	0.440355	0.00736885	0.158374	0.00541492	0.0442767	0.278525	0.072992	0.0174287	0.562285	0.0244935	0.00455865	0.0971516	0.579552	3.31874	0.32071	0.383839	0.0882932	0.207157	7.59489
150	-13751.3	-13687.5	-63.7884	0.29053	0.350151	0.258844	0.12646	0.228175	0.13611	0.252691	0.260018	0.449798	0.17437	0.234458	0.452052	0.13906	0.19782	0.140258	0.39305	0.560305	0.0968151	0.222718	0.111728	0.810818	0.27059	0.106045	0.565041	0.29723	0.00733018	0.165932	0.0237698	0.0100609	0.0230369	0.032923	0.00332318	0.0345599	0.0330813	0.100253	0.0109479	0.0720184	0.000444915	0.0638905	0.0864812	0.491045	0.00867738	0.0787974	0.00818245	0.0442737	0.278506	0.0729871	0.0174275	0.562247	0.0245592	0.00455865	0.0971516	0.579552	3.31874	0.332173	0.361816	0.0914491	0.214562	8.08936
160	-13722.6	-13654.8	-67.8178	0.278789	0.216052	0.305404	0.105033	0.286849	0.130059	0.231081	0.25968	0.433977	0.214824	0.224337	0.442749	0.0909162	0.173495	0.190859	0.484932	0.491998	0.108046	0.271651	0.180553	0.868875	0.333339	0.0836607	0.668294	0.251047	0.0142093	0.158557	0.0169409	0.006054	0.0724233	0.0652695	0.00197775	0.0678873	0.0523429	0.132981	0.00625243	0.0828166	0.000573093	0.072291	0.100493	0.505827	0.0250223	0.0453271	0.0174008	0.0269328	0.227697	0.0803319	0.0191813	0.618826	0.0270307	0.00373277	0.0881321	0.5584	3.34973	0.332173	0.361816	0.0914491	0.214562	8.49236
170	-13717.6	-13637	-80.5646	0.267967	0.338301	0.31311	0.145735	0.327949	0.139095	0.374085	0.277164	0.397774	0.236683	0.323996	0.438541	0.136294	0.214554	0.20307	0.435697	0.669417	0.144518	0.369243	0.162238	1.25843	0.315737	0.110026	0.67803	0.209015	0.0220682	0.20363	0.0210136	0.00612072	0.123721	0.0577063	0.00716576	0.0459806	0.133671	0.189871	0.00413687	0.0624267	0.00113376	0.0701491	0.0845427	0.386484	0.0284433	0.0608771	0.0392499	0.0273266	0.226705	0.0804046	0.0217277	0.627873	0.015963	0.00305692	0.0799383	0.537876	3.37913	0.332173	0.361816	0.0914491	0.214562	9.76709
180	-13693.9	-13605.8	-88.0766	0.267967	0.348926	0.386798	0.150479	0.307001	0.137498	0.286429	0.260999	0.55707	0.238633	0.285576	0.440812	0.184503	0.253151	0.20307	0.574872	0.827479	0.122854	0.357741	0.178761	1.11766	0.302118	0.182467	0.748959	0.105986	0.00987188	0.223364	0.016107	0.0164263	0.0748894	0.0427028	0.0194179	0.0385103	0.367466	0.0874796	0.00430707	0.094159	0.000319916	0.057227	0.044403	0.669671	0.0247431	0.114216	0.0525562	0.0276468	0.229361	0.0676495	0.0102908	0.635231	0.0298201	0.00305692	0.0799383	0.537876	3.37913	0.342823	0.356046	0.0899908	0.21114	10.5177
190	-13678.5	-13597.8	-80.6395	0.279745	0.315056	0.322629	0.125544	0.24485	0.120834	0.258452	0.276981	0.442964	0.364306	0.343169	0.415149	0.103341	0.280133	0.168283	0.495526	0.522086	0.148089	0.335813	0.198345	1.20133	0.254225	0.161062	0.789759	0.114861	0.00380593	0.195532	0.00359389	0.00816829	0.111287	0.102737	0.0159462	0.0386563	0.253099	0.135567	0.0121915	0.077051	0.000573773	0.0605813	0.0659112	0.451898	0.108537	0.0871168	0.0382629	0.0244147	0.194389	0.0711114	0.0183203	0.667739	0.024025	0.00379643	0.0888625	0.560166	3.34717	0.363809	0.351067	0.0831234	0.202001	9.7733
200	-13665.6	-13578.7	-86.8811	0.288258	0.283511	0.34792	0.233146	0.274581	0.153411	0.330909	0.296708	0.512542	0.216684	0.27707	0.495944	0.129729	0.26566	0.189502	0.632992	0.683079	0.163723	0.367862	0.16566	1.22136	0.302174	0.140426	0.637373	0.138177	0.0142019	0.189526	0.00333462	0.00402032	0.123315	0.0601914	0.0407323	0.0187629	0.288485	0.157934	0.0192066	0.0730205	0.00111804	0.0626047	0.116372	0.505546	0.0958001	0.0547597	0.108347	0.0266695	0.192036	0.0704599	0.0151047	0.661622	0.0341078	0.00439124	0.0953973	0.575546	3.32467	0.363809	0.351067	0.0831234	0.202001	10.3974
210	-13649.6	-13563.5	-86.1431	0.287094	0.332802	0.321496	0.219797	0.310625	0.127357	0.261161	0.360832	0.512542	0.303806	0.246709	0.517101	0.12931	0.35608	0.216789	0.520441	0.627354	0.149302	0.333368	0.202465	1.20832	0.236395	0.0968226	0.595186	0.127407	0.0111025	0.312596	0.0026429	0.0211024	0.0705873	0.0556284	0.0173349	0.031268	0.391495	0.127218	0.0110623	0.0775265	0.000757748	0.0621747	0.0793563	0.46203	0.116517	0.0179545	0.1418	0.0320887	0.231058	0.0658631	0.0148429	0.615109	0.0410385	0.00430696	0.0945009	0.573479	3.32771	0.363809	0.351067	0.0831234	0.202001	10.3236
220	-13620.3	-13543.3	-76.9643	0.287094	0.347854	0.249716	0.138792	0.317808	0.170271	0.231452	0.243156	0.513833	0.247654	0.299074	0.417774	0.0975555	0.286305	0.187224	0.428033	0.530944	0.126588	0.288223	0.151319	1.28091	0.262714	0.0943764	0.368574	0.0339306	0.00246971	0.239921	0.00198623	0.0246587	0.103353	0.081471	0.0196098	0.0373187	0.446935	0.102577	0.017513	0.0645093	0.000334064	0.0702174	0.0762772	0.575335	0.15493	0.0317075	0.0398085	0.0271787	0.22591	0.0565909	0.0153724	0.637051	0.0378971	0.00430696	0.0945009	0.573479	3.32771	0.367164	0.354304	0.0746692	0.203864	9.40501
230	-13593.5	-13507.9	-85.6693	0.271698	0.288068	0.303824	0.107657	0.329087	0.123162	0.361972	0.30858	0.513833	0.256868	0.381023	0.401342	0.137376	0.265677	0.218146	0.510672	0.38537	0.101349	0.316552	0.194574	1.60982	0.291964	0.0954987	0.420537	0.0788936	0.00230284	0.220648	0.00562058	0.0365249	0.139482	0.0467181	0.0241347	0.0378783	0.479646	0.118713	0.0586301	0.137186	0.00143645	0.105093	0.136235	0.525713	0.0966459	0.0441622	0.0578332	0.0260019	0.226564	0.0551167	0.0154169	0.638894	0.0380068	0.00328076	0.0827482	0.545067	3.3689	0.369833	0.35688	0.0752121	0.198075	10.2764
240	-13369.4	-13293.2	-76.1783	0.281137	0.436796	0.250801	0.152565	0.304123	0.149638	0.281553	0.281955	0.495087	0.314769	0.244314	0.469959	0.121863	0.338893	0.262307	0.547509	0.445178	0.0982081	0.258153	0.127664	0.667358	0.41672	0.154934	0.273803	0.0433128	0.0059127	0.263347	0.00655414	0.0885522	0.09999	0.091605	0.0208075	0.026503	0.501027	0.0892676	0.117878	0.109527	0.00615355	0.095504	0.11258	0.293464	0.113646	0.0121771	0.133617	0.0324119	0.228481	0.0481617	0.0155474	0.644301	0.0310975	0.00389018	0.0899263	0.562721	3.34346	0.377879	0.342889	0.0768482	0.202384	9.32558
250	-13257	-13189.5	-67.4445	0.285863	0.329209	0.282187	0.117558	0.282245	0.164857	0.312747	0.237461	0.525154	0.344363	0.347382	0.450247	0.10474	0.296237	0.203614	0.438997	0.330321	0.131062	0.199769	0.138408	0.377897	0.281918	0.130014	0.280743	0.0244378	0.0258655	0.171709	0.0548556	0.0786582	0.132428	0.0746932	0.012462	0.0315612	0.620485	0.066301	0.218981	0.0783704	0.00885984	0.08464	0.072972	0.0592045	0.215218	0.0167009	0.097664	0.0317783	0.230453	0.0472202	0.0113796	0.631705	0.0474637	0.00421874	0.0935526	0.571279	3.33095	0.373098	0.338551	0.0885282	0.199823	8.4532
260	-13199	-13139.5	-59.4691	0.285863	0.282281	0.229251	0.0975321	0.210055	0.145003	0.230682	0.256776	0.517281	0.279335	0.304316	0.356419	0.0878327	0.382647	0.201036	0.421582	0.26553	0.0730284	0.248671	0.21932	0.152504	0.225768	0.101844	0.257954	0.0409917	0.0200717	0.149233	0.25689	0.105298	0.0670765	0.110688	0.0507673	0.034064	0.289302	0.085972	0.309307	0.0867708	0.0110577	0.0927788	0.0787987	0.045334	0.115708	0.0167305	0.141559	0.0358428	0.228823	0.0494462	0.0125747	0.627237	0.0460758	0.00421874	0.0935526	0.571279	3.33095	0.371176	0.336808	0.0880723	0.203944	7.65505
270	-13178.3	-13123.2	-55.0146	0.277291	0.291818	0.186649	0.145977	0.26323	0.112871	0.281336	0.238091	0.49523	0.337073	0.246451	0.34941	0.0989117	0.26759	0.207109	0.337496	0.252695	0.0252255	0.240639	0.167296	0.18642	0.245808	0.131601	0.205267	0.0417926	0.0241062	0.186021	0.215372	0.0506196	0.0834868	0.0396251	0.0513139	0.0285135	0.339853	0.0530895	0.270657	0.102748	0.037872	0.0617742	0.0670511	0.0558485	0.054265	0.0126596	0.118192	0.0347445	0.232645	0.0490351	0.0158593	0.622023	0.0456928	0.00363437	0.0869904	0.55562	3.35376	0.385226	0.329282	0.0861045	0.199387	7.20905
280	-13152.4	-13097.3	-55.0933	0.310562	0.313057	0.125302	0.129351	0.220714	0.128892	0.197707	0.272677	0.530068	0.246018	0.270993	0.348502	0.144054	0.224069	0.171673	0.354875	0.252695	0.0635287	0.266029	0.181116	0.186178	0.288655	0.0852456	0.162242	0.162419	0.0328993	0.201337	0.159728	0.0609871	0.143741	0.0567441	0.0197404	0.0109967	0.328286	0.0469775	0.239424	0.111193	0.105756	0.0700067	0.0746849	0.0746984	0.0910159	0.0104977	0.0530508	0.0340013	0.25421	0.0479861	0.0172511	0.608716	0.0378355	0.00619115	0.112733	0.613122	3.26795	0.380135	0.338147	0.0849666	0.196752	7.21783
290	-13147	-13096	-51.0216	0.293126	0.278708	0.144198	0.0851291	0.212421	0.134017	0.274089	0.248804	0.412304	0.247742	0.227824	0.276191	0.109	0.23995	0.197037	0.302504	0.236051	0.0536314	0.203325	0.140439	0.142046	0.213055	0.127769	0.137678	0.257391	0.10848	0.175084	0.214422	0.0901715	0.0690921	0.0385922	0.0245563	0.0236594	0.286465	0.0421185	0.237906	0.107327	0.143654	0.0443251	0.0570403	0.0989826	0.0484156	0.00583854	0.0933079	0.030807	0.258733	0.0490328	0.0156304	0.607536	0.0382613	0.00475432	0.0991595	0.584077	3.31201	0.380135	0.338147	0.0849666	0.196752	6.81074
300	-13155	-13100.7	-54.2876	0.293126	0.295322	0.17905	0.129836	0.233142	0.159565	0.262296	0.263153	0.522329	0.290698	0.242861	0.313918	0.0757124	0.23636	0.202437	0.360821	0.174957	0.0501674	0.20647	0.107451	0.120388	0.270344	0.105961	0.165577	0.228476	0.0790948	0.240652	0.181792	0.0979585	0.129714	0.0268151	0.0511465	0.00805097	0.250711	0.0369671	0.186122	0.088756	0.138541	0.0535034	0.0433453	0.119729	0.0853085	0.0255743	0.0986773	0.0333084	0.264474	0.0530141	0.0121191	0.587513	0.049572	0.00475432	0.0991595	0.584077	3.31201	0.335315	0.372161	0.0825307	0.209993	7.13975
310	-13152.2	-13101.9	-50.2809	0.324177	0.296327	0.177678	0.0824924	0.147401	0.135084	0.264794	0.263153	0.39553	0.236859	0.219093	0.338653	0.0905376	0.251791	0.2317	0.351751	0.175208	0.0663973	0.157285	0.15697	0.164993	0.234806	0.105782	0.156762	0.1802	0.110708	0.191264	0.165804	0.0738397	0.0925979	0.0528989	0.0403117	0.0186498	0.224782	0.0569936	0.235755	0.0599299	0.100499	0.0957628	0.0671539	0.118748	0.0595146	0.0268966	0.0655719	0.0334613	0.265688	0.0532575	0.00758285	0.590211	0.0497996	0.00746015	0.123387	0.634258	3.2349	0.335315	0.372161	0.0825307	0.209993	6.73893
320	-13146.1	-13097.1	-49.0003	0.324177	0.311632	0.161645	0.105834	0.220983	0.106902	0.210748	0.240778	0.420585	0.241762	0.195157	0.287946	0.0757999	0.30661	0.164461	0.340481	0.249441	0.0891082	0.194095	0.132724	0.17115	0.210972	0.110498	0.151731	0.213642	0.0957831	0.16385	0.154438	0.0466558	0.108774	0.0518735	0.0261966	0.0315363	0.20043	0.0465415	0.178976	0.0723793	0.105963	0.0831482	0.0637956	0.0941097	0.0994375	0.0291577	0.0433701	0.0279071	0.322932	0.0701669	0.0129262	0.522379	0.0436881	0.00746015	0.123387	0.634258	3.2349	0.331435	0.374334	0.0830125	0.211219	6.6111
330	-13152.8	-13108.4	-44.4664	0.299269	0.230408	0.177268	0.0776422	0.151668	0.102247	0.293029	0.231904	0.381602	0.216366	0.186577	0.341838	0.0509086	0.273883	0.11725	0.277924	0.224468	0.086195	0.218481	0.141444	0.166907	0.199231	0.0890821	0.109565	0.169482	0.059496	0.138245	0.160522	0.0791553	0.0848757	0.0382832	0.0170443	0.023388	0.19043	0.0560536	0.167024	0.0755352	0.0793298	0.104527	0.0854342	0.0654054	0.0494963	0.0779175	0.0895196	0.0334764	0.314195	0.0744168	0.0137091	0.517868	0.0463342	0.00523618	0.103926	0.594573	3.29626	0.333275	0.376413	0.0761258	0.214186	6.15705
340	-13144.6	-13104	-40.5539	0.297277	0.234172	0.129771	0.0836199	0.148313	0.116166	0.167106	0.133917	0.340259	0.216073	0.196879	0.261293	0.0965069	0.271543	0.11725	0.33453	0.208199	0.0730392	0.198756	0.127104	0.14808	0.170935	0.0962217	0.149105	0.150243	0.0998951	0.111206	0.161666	0.0825249	0.1148	0.0588815	0.0203209	0.0400984	0.207433	0.0287598	0.178767	0.0777985	0.0818083	0.0424303	0.0626232	0.0470427	0.0535017	0.051468	0.075711	0.0437441	0.348867	0.0479759	0.0213707	0.483536	0.0545066	0.00507704	0.102379	0.591202	3.30134	0.333275	0.376413	0.0761258	0.214186	5.76582
350	-13148.6	-13103.9	-44.7334	0.297775	0.260365	0.184948	0.0839982	0.18849	0.127896	0.181018	0.167343	0.378069	0.214802	0.209717	0.2659	0.107238	0.185127	0.151057	0.278822	0.227304	0.0495116	0.221849	0.169919	0.134272	0.263138	0.117268	0.107887	0.272936	0.0593277	0.108424	0.165687	0.0677086	0.0962565	0.0835419	0.0295265	0.024667	0.211139	0.0244534	0.175693	0.0560816	0.165581	0.0663625	0.0687947	0.0798258	0.0503778	0.0321044	0.0684918	0.0449729	0.358666	0.0493236	0.021971	0.497119	0.027947	0.00511654	0.102765	0.592047	3.30007	0.327148	0.37394	0.0760904	0.222822	6.18292
360	-13141.7	-13098.5	-43.2372	0.316135	0.31228	0.141321	0.113127	0.157312	0.1106	0.201456	0.198737	0.332536	0.196811	0.241934	0.331908	0.0930316	0.216075	0.1681	0.298321	0.175618	0.050925	0.183116	0.109603	0.11456	0.193072	0.174027	0.146639	0.197063	0.0553359	0.10527	0.157466	0.0721831	0.109509	0.0382149	0.0218468	0.0227106	0.250393	0.0190223	0.171481	0.0701983	0.10201	0.0460693	0.0713026	0.089452	0.0702049	0.0454425	0.056924	0.0434279	0.346345	0.0627515	0.0128948	0.480041	0.0545399	0.00669512	0.117091	0.62193	3.25428	0.327148	0.37394	0.0760904	0.222822	6.03321
370	-13142	-13108.6	-33.3491	0.309618	0.17855	0.0996629	0.0913641	0.129456	0.109328	0.173838	0.183075	0.340382	0.235964	0.16043	0.24123	0.054964	0.248208	0.113983	0.321282	0.175618	0.0426049	0.106937	0.132966	0.122763	0.1489	0.0770529	0.110792	0.193518	0.0425804	0.107033	0.107008	0.0790374	0.0816962	0.04435	0.0249058	0.0188337	0.120009	0.0325389	0.153578	0.0704076	0.0472954	0.0455486	0.0715297	0.039861	0.0499634	0.0383985	0.0762893	0.0433346	0.345601	0.0626167	0.0233401	0.47901	0.0460969	0.00610789	0.111995	0.611607	3.27029	0.338802	0.367463	0.0747725	0.218963	5.04373
